well,od_600nm,time_s,temp_C,strain,medium,glucose_mM,replicate
B2,0.03599999845,32254.4,37.2,blank,blank,0.0,3
B2,0.03599999845,32550.3,37.5,blank,blank,0.0,3
B2,0.035799998789999996,32846.2,37.0,blank,blank,0.0,3
B2,0.03610000014,33142.1,37.6,blank,blank,0.0,3
B2,0.03590000048,33438.0,37.1,blank,blank,0.0,3
B2,0.03590000048,33734.0,37.6,blank,blank,0.0,3
B2,0.03590000048,34029.9,37.1,blank,blank,0.0,3
B2,0.03599999845,34325.8,37.7,blank,blank,0.0,3
B2,0.03590000048,34621.7,37.2,blank,blank,0.0,3
B2,0.03590000048,34917.6,37.6,blank,blank,0.0,3
B2,0.03610000014,3254.7,37.6,blank,blank,0.0,3
B2,0.03610000014,35213.5,37.3,blank,blank,0.0,3
B2,0.03590000048,35509.5,37.5,blank,blank,0.0,3
B2,0.03599999845,35805.4,37.2,blank,blank,0.0,3
B2,0.03599999845,36101.3,37.5,blank,blank,0.0,3
B2,0.035799998789999996,36397.2,37.4,blank,blank,0.0,3
B2,0.03590000048,36693.1,37.3,blank,blank,0.0,3
B2,0.03590000048,36989.0,37.4,blank,blank,0.0,3
B2,0.03590000048,37284.9,37.1,blank,blank,0.0,3
B2,0.03599999845,37580.9,37.4,blank,blank,0.0,3
B2,0.03599999845,37876.8,37.0,blank,blank,0.0,3
B2,0.03590000048,3550.6,37.6,blank,blank,0.0,3
B2,0.03599999845,38172.7,37.7,blank,blank,0.0,3
B2,0.03590000048,38468.6,37.1,blank,blank,0.0,3
B2,0.03570000082,38764.5,37.7,blank,blank,0.0,3
B2,0.03599999845,39060.4,37.3,blank,blank,0.0,3
B2,0.03599999845,39356.3,37.6,blank,blank,0.0,3
B2,0.03599999845,39652.3,37.2,blank,blank,0.0,3
B2,0.03599999845,39948.2,37.5,blank,blank,0.0,3
B2,0.035799998789999996,40244.1,37.2,blank,blank,0.0,3
B2,0.035799998789999996,40540.0,37.7,blank,blank,0.0,3
B2,0.035799998789999996,40836.0,37.3,blank,blank,0.0,3
B2,0.03599999845,3846.6,36.9,blank,blank,0.0,3
B2,0.03599999845,41131.9,37.3,blank,blank,0.0,3
B2,0.035799998789999996,41427.8,37.5,blank,blank,0.0,3
B2,0.03599999845,41723.7,37.3,blank,blank,0.0,3
B2,0.03610000014,42019.6,37.5,blank,blank,0.0,3
B2,0.035799998789999996,42315.5,37.0,blank,blank,0.0,3
B2,0.03590000048,42611.4,37.6,blank,blank,0.0,3
B2,0.03599999845,42907.4,37.1,blank,blank,0.0,3
B2,0.035799998789999996,43203.3,37.7,blank,blank,0.0,3
B2,0.03599999845,43499.2,37.2,blank,blank,0.0,3
B2,0.03599999845,43795.1,37.7,blank,blank,0.0,3
B2,0.03599999845,4142.5,37.3,blank,blank,0.0,3
B2,0.03599999845,44091.0,37.2,blank,blank,0.0,3
B2,0.03599999845,44386.9,37.5,blank,blank,0.0,3
B2,0.035599999130000004,44682.8,37.3,blank,blank,0.0,3
B2,0.03599999845,44978.8,37.5,blank,blank,0.0,3
B2,0.035799998789999996,45274.7,37.4,blank,blank,0.0,3
B2,0.03599999845,45570.6,37.0,blank,blank,0.0,3
B2,0.03599999845,45866.5,37.5,blank,blank,0.0,3
B2,0.035799998789999996,46162.4,37.0,blank,blank,0.0,3
B2,0.03610000014,46458.3,37.7,blank,blank,0.0,3
B2,0.03599999845,46754.2,37.1,blank,blank,0.0,3
B2,0.03599999845,4438.4,37.5,blank,blank,0.0,3
B2,0.035799998789999996,47050.2,37.7,blank,blank,0.0,3
B2,0.035799998789999996,47346.1,37.3,blank,blank,0.0,3
B2,0.03599999845,47642.0,37.1,blank,blank,0.0,3
B2,0.035799998789999996,47937.9,37.7,blank,blank,0.0,3
B2,0.03599999845,48233.8,37.1,blank,blank,0.0,3
B2,0.03590000048,48529.8,37.6,blank,blank,0.0,3
B2,0.03599999845,48825.7,37.2,blank,blank,0.0,3
B2,0.035799998789999996,49121.6,37.6,blank,blank,0.0,3
B2,0.03590000048,49417.5,37.2,blank,blank,0.0,3
B2,0.03590000048,49713.4,37.6,blank,blank,0.0,3
B2,0.03599999845,4734.3,37.0,blank,blank,0.0,3
B2,0.03590000048,50009.3,37.3,blank,blank,0.0,3
B2,0.035799998789999996,50305.2,37.6,blank,blank,0.0,3
B2,0.03590000048,50601.2,37.3,blank,blank,0.0,3
B2,0.03590000048,50897.1,37.6,blank,blank,0.0,3
B2,0.03599999845,51193.0,37.2,blank,blank,0.0,3
B2,0.03590000048,51488.9,37.6,blank,blank,0.0,3
B2,0.03590000048,51784.8,37.1,blank,blank,0.0,3
B2,0.03610000014,52080.7,37.6,blank,blank,0.0,3
B2,0.03599999845,52376.7,37.0,blank,blank,0.0,3
B2,0.03590000048,52672.6,37.6,blank,blank,0.0,3
B2,0.03610000014,5030.2,37.5,blank,blank,0.0,3
B2,0.035799998789999996,52968.5,37.0,blank,blank,0.0,3
B2,0.03590000048,53264.4,37.6,blank,blank,0.0,3
B2,0.03570000082,53560.3,37.0,blank,blank,0.0,3
B2,0.03599999845,53856.2,37.4,blank,blank,0.0,3
B2,0.03590000048,54152.2,37.3,blank,blank,0.0,3
B2,0.03590000048,54448.2,37.3,blank,blank,0.0,3
B2,0.035799998789999996,54744.1,37.4,blank,blank,0.0,3
B2,0.03590000048,55040.0,37.1,blank,blank,0.0,3
B2,0.03570000082,55335.9,37.6,blank,blank,0.0,3
B2,0.03590000048,55631.8,37.3,blank,blank,0.0,3
B2,0.03590000048,5326.1,37.4,blank,blank,0.0,3
B2,0.035799998789999996,55927.8,37.5,blank,blank,0.0,3
B2,0.03599999845,56223.7,37.4,blank,blank,0.0,3
B2,0.03590000048,56519.6,37.2,blank,blank,0.0,3
B2,0.03590000048,56815.5,37.4,blank,blank,0.0,3
B2,0.035799998789999996,57111.4,37.4,blank,blank,0.0,3
B2,0.03599999845,57407.3,37.4,blank,blank,0.0,3
B2,0.03590000048,57703.3,37.3,blank,blank,0.0,3
B2,0.03599999845,57999.2,37.6,blank,blank,0.0,3
B2,0.035799998789999996,58295.1,37.0,blank,blank,0.0,3
B2,0.03599999845,58591.0,37.7,blank,blank,0.0,3
B2,0.03599999845,295.6,37.3,blank,blank,0.0,3
B2,0.036200001839999996,5622.0,37.1,blank,blank,0.0,3
B2,0.03500000015,58886.9,37.2,blank,blank,0.0,3
B2,0.035799998789999996,59182.8,37.4,blank,blank,0.0,3
B2,0.035799998789999996,59478.7,37.5,blank,blank,0.0,3
B2,0.03590000048,59774.7,37.0,blank,blank,0.0,3
B2,0.03590000048,60070.6,37.6,blank,blank,0.0,3
B2,0.03599999845,60366.5,37.1,blank,blank,0.0,3
B2,0.03590000048,60662.4,37.7,blank,blank,0.0,3
B2,0.03590000048,60958.3,37.3,blank,blank,0.0,3
B2,0.03590000048,61254.2,37.3,blank,blank,0.0,3
B2,0.03590000048,61550.2,37.6,blank,blank,0.0,3
B2,0.03590000048,5918.0,37.7,blank,blank,0.0,3
B2,0.035799998789999996,61846.1,37.0,blank,blank,0.0,3
B2,0.03590000048,62142.0,37.7,blank,blank,0.0,3
B2,0.03590000048,62437.9,37.1,blank,blank,0.0,3
B2,0.03590000048,62733.8,37.6,blank,blank,0.0,3
B2,0.035799998789999996,63029.7,37.3,blank,blank,0.0,3
B2,0.03599999845,63325.7,37.6,blank,blank,0.0,3
B2,0.03610000014,6213.9,37.2,blank,blank,0.0,3
B2,0.03599999845,6509.8,37.6,blank,blank,0.0,3
B2,0.03590000048,6805.7,37.2,blank,blank,0.0,3
B2,0.03599999845,7101.6,37.7,blank,blank,0.0,3
B2,0.03599999845,7397.5,37.2,blank,blank,0.0,3
B2,0.03599999845,7693.5,37.7,blank,blank,0.0,3
B2,0.03590000048,7989.4,37.1,blank,blank,0.0,3
B2,0.03599999845,8285.3,37.6,blank,blank,0.0,3
B2,0.03590000048,591.5,36.8,blank,blank,0.0,3
B2,0.03599999845,8581.2,37.1,blank,blank,0.0,3
B2,0.03599999845,8877.1,37.6,blank,blank,0.0,3
B2,0.03610000014,9173.0,37.0,blank,blank,0.0,3
B2,0.03599999845,9468.9,37.7,blank,blank,0.0,3
B2,0.03590000048,9764.9,37.2,blank,blank,0.0,3
B2,0.036200001839999996,10060.8,37.6,blank,blank,0.0,3
B2,0.035799998789999996,10356.7,37.3,blank,blank,0.0,3
B2,0.03610000014,10652.6,37.4,blank,blank,0.0,3
B2,0.03599999845,10948.5,37.2,blank,blank,0.0,3
B2,0.03610000014,11244.4,37.6,blank,blank,0.0,3
B2,0.03610000014,887.4,37.4,blank,blank,0.0,3
B2,0.03599999845,11540.3,37.3,blank,blank,0.0,3
B2,0.03610000014,11836.3,37.5,blank,blank,0.0,3
B2,0.03610000014,12132.2,37.2,blank,blank,0.0,3
B2,0.03610000014,12428.1,37.5,blank,blank,0.0,3
B2,0.03590000048,12724.0,37.5,blank,blank,0.0,3
B2,0.03590000048,13019.9,37.1,blank,blank,0.0,3
B2,0.03590000048,13315.8,37.6,blank,blank,0.0,3
B2,0.035799998789999996,13611.7,37.1,blank,blank,0.0,3
B2,0.03599999845,13907.7,37.7,blank,blank,0.0,3
B2,0.03590000048,14203.6,37.2,blank,blank,0.0,3
B2,0.03610000014,1183.3,37.4,blank,blank,0.0,3
B2,0.03590000048,14499.5,37.7,blank,blank,0.0,3
B2,0.03590000048,14795.4,37.2,blank,blank,0.0,3
B2,0.03599999845,15091.3,37.5,blank,blank,0.0,3
B2,0.03599999845,15387.2,37.3,blank,blank,0.0,3
B2,0.03590000048,15683.1,37.4,blank,blank,0.0,3
B2,0.03599999845,15979.1,37.3,blank,blank,0.0,3
B2,0.03610000014,16275.0,37.6,blank,blank,0.0,3
B2,0.035799998789999996,16570.9,37.5,blank,blank,0.0,3
B2,0.035799998789999996,16866.8,37.1,blank,blank,0.0,3
B2,0.03590000048,17162.7,37.6,blank,blank,0.0,3
B2,0.03599999845,1479.2,37.1,blank,blank,0.0,3
B2,0.03590000048,17458.6,37.1,blank,blank,0.0,3
B2,0.03599999845,17754.5,37.7,blank,blank,0.0,3
B2,0.035799998789999996,18050.4,37.3,blank,blank,0.0,3
B2,0.035799998789999996,18346.4,37.4,blank,blank,0.0,3
B2,0.03590000048,18642.3,37.6,blank,blank,0.0,3
B2,0.03599999845,18938.2,37.0,blank,blank,0.0,3
B2,0.03590000048,19234.1,37.6,blank,blank,0.0,3
B2,0.035799998789999996,19530.0,37.0,blank,blank,0.0,3
B2,0.03590000048,19825.9,37.6,blank,blank,0.0,3
B2,0.03599999845,20121.9,37.0,blank,blank,0.0,3
B2,0.03610000014,1775.1,36.9,blank,blank,0.0,3
B2,0.03590000048,20417.8,37.7,blank,blank,0.0,3
B2,0.03599999845,20713.7,37.2,blank,blank,0.0,3
B2,0.03590000048,21009.6,37.6,blank,blank,0.0,3
B2,0.03610000014,21305.5,37.0,blank,blank,0.0,3
B2,0.03599999845,21601.4,37.5,blank,blank,0.0,3
B2,0.03590000048,21897.3,36.9,blank,blank,0.0,3
B2,0.036200001839999996,22193.3,37.6,blank,blank,0.0,3
B2,0.03590000048,22489.2,37.2,blank,blank,0.0,3
B2,0.03599999845,22785.1,37.6,blank,blank,0.0,3
B2,0.03590000048,23081.0,37.1,blank,blank,0.0,3
B2,0.03610000014,2071.1,36.9,blank,blank,0.0,3
B2,0.03590000048,23376.9,37.5,blank,blank,0.0,3
B2,0.03599999845,23672.8,37.1,blank,blank,0.0,3
B2,0.03590000048,23968.8,37.7,blank,blank,0.0,3
B2,0.035799998789999996,24264.7,37.3,blank,blank,0.0,3
B2,0.03599999845,24560.6,37.6,blank,blank,0.0,3
B2,0.03610000014,24856.5,37.5,blank,blank,0.0,3
B2,0.035799998789999996,25152.4,37.0,blank,blank,0.0,3
B2,0.03590000048,25448.3,37.7,blank,blank,0.0,3
B2,0.03590000048,25744.2,37.2,blank,blank,0.0,3
B2,0.03599999845,26040.2,37.6,blank,blank,0.0,3
B2,0.03610000014,2367.0,36.9,blank,blank,0.0,3
B2,0.035799998789999996,26336.1,37.3,blank,blank,0.0,3
B2,0.03599999845,26632.0,37.0,blank,blank,0.0,3
B2,0.03599999845,26927.9,37.5,blank,blank,0.0,3
B2,0.03599999845,27223.8,37.0,blank,blank,0.0,3
B2,0.03599999845,27519.7,37.5,blank,blank,0.0,3
B2,0.03599999845,27815.7,37.0,blank,blank,0.0,3
B2,0.03590000048,28111.6,37.6,blank,blank,0.0,3
B2,0.03590000048,28407.5,37.1,blank,blank,0.0,3
B2,0.03590000048,28703.4,37.6,blank,blank,0.0,3
B2,0.03590000048,28999.3,37.2,blank,blank,0.0,3
B3,0.03599999845,0.0,24.1,blank,blank,0.0,4
B3,0.03610000014,2662.9,37.1,blank,blank,0.0,4
B3,0.03590000048,29295.2,37.7,blank,blank,0.0,4
B3,0.03599999845,29591.1,37.1,blank,blank,0.0,4
B3,0.035799998789999996,29887.1,37.7,blank,blank,0.0,4
B3,0.035799998789999996,30183.0,37.2,blank,blank,0.0,4
B3,0.03590000048,30478.9,37.6,blank,blank,0.0,4
B3,0.03590000048,30774.8,37.2,blank,blank,0.0,4
B3,0.03590000048,31070.7,37.3,blank,blank,0.0,4
B3,0.035799998789999996,31366.6,37.4,blank,blank,0.0,4
B3,0.036200001839999996,31662.6,37.5,blank,blank,0.0,4
B3,0.035799998789999996,31958.5,37.4,blank,blank,0.0,4
B3,0.03610000014,2958.8,37.3,blank,blank,0.0,4
B3,0.03599999845,32254.4,37.2,blank,blank,0.0,4
B3,0.03599999845,32550.3,37.5,blank,blank,0.0,4
B3,0.035799998789999996,32846.2,37.0,blank,blank,0.0,4
B3,0.03610000014,33142.1,37.6,blank,blank,0.0,4
B3,0.03570000082,33438.0,37.1,blank,blank,0.0,4
B3,0.03590000048,33734.0,37.6,blank,blank,0.0,4
B3,0.03590000048,34029.9,37.1,blank,blank,0.0,4
B3,0.03599999845,34325.8,37.7,blank,blank,0.0,4
B3,0.03590000048,34621.7,37.2,blank,blank,0.0,4
B3,0.03599999845,34917.6,37.6,blank,blank,0.0,4
B3,0.03610000014,3254.7,37.6,blank,blank,0.0,4
B3,0.03610000014,35213.5,37.3,blank,blank,0.0,4
B3,0.03590000048,35509.5,37.5,blank,blank,0.0,4
B3,0.03599999845,35805.4,37.2,blank,blank,0.0,4
B3,0.03610000014,36101.3,37.5,blank,blank,0.0,4
B3,0.03570000082,36397.2,37.4,blank,blank,0.0,4
B3,0.03590000048,36693.1,37.3,blank,blank,0.0,4
B3,0.03590000048,36989.0,37.4,blank,blank,0.0,4
B3,0.035799998789999996,37284.9,37.1,blank,blank,0.0,4
B3,0.035799998789999996,37580.9,37.4,blank,blank,0.0,4
B3,0.03599999845,37876.8,37.0,blank,blank,0.0,4
B3,0.03610000014,3550.6,37.6,blank,blank,0.0,4
B3,0.035799998789999996,38172.7,37.7,blank,blank,0.0,4
B3,0.03590000048,38468.6,37.1,blank,blank,0.0,4
B3,0.03590000048,38764.5,37.7,blank,blank,0.0,4
B3,0.03599999845,39060.4,37.3,blank,blank,0.0,4
B3,0.03599999845,39356.3,37.6,blank,blank,0.0,4
B3,0.03599999845,39652.3,37.2,blank,blank,0.0,4
B3,0.03590000048,39948.2,37.5,blank,blank,0.0,4
B3,0.03599999845,40244.1,37.2,blank,blank,0.0,4
B3,0.035799998789999996,40540.0,37.7,blank,blank,0.0,4
B3,0.03590000048,40836.0,37.3,blank,blank,0.0,4
B3,0.03590000048,3846.6,36.9,blank,blank,0.0,4
B3,0.03599999845,41131.9,37.3,blank,blank,0.0,4
B3,0.03570000082,41427.8,37.5,blank,blank,0.0,4
B3,0.035799998789999996,41723.7,37.3,blank,blank,0.0,4
B3,0.03590000048,42019.6,37.5,blank,blank,0.0,4
B3,0.03590000048,42315.5,37.0,blank,blank,0.0,4
B3,0.03590000048,42611.4,37.6,blank,blank,0.0,4
B3,0.03599999845,42907.4,37.1,blank,blank,0.0,4
B3,0.03570000082,43203.3,37.7,blank,blank,0.0,4
B3,0.03590000048,43499.2,37.2,blank,blank,0.0,4
B3,0.03610000014,43795.1,37.7,blank,blank,0.0,4
B3,0.03610000014,4142.5,37.3,blank,blank,0.0,4
B3,0.03590000048,44091.0,37.2,blank,blank,0.0,4
B3,0.03599999845,44386.9,37.5,blank,blank,0.0,4
B3,0.035799998789999996,44682.8,37.3,blank,blank,0.0,4
B3,0.03590000048,44978.8,37.5,blank,blank,0.0,4
B3,0.03570000082,45274.7,37.4,blank,blank,0.0,4
B3,0.03590000048,45570.6,37.0,blank,blank,0.0,4
B3,0.03590000048,45866.5,37.5,blank,blank,0.0,4
B3,0.03570000082,46162.4,37.0,blank,blank,0.0,4
B3,0.03599999845,46458.3,37.7,blank,blank,0.0,4
B3,0.03590000048,46754.2,37.1,blank,blank,0.0,4
B3,0.03590000048,4438.4,37.5,blank,blank,0.0,4
B3,0.035799998789999996,47050.2,37.7,blank,blank,0.0,4
B3,0.03570000082,47346.1,37.3,blank,blank,0.0,4
B3,0.03590000048,47642.0,37.1,blank,blank,0.0,4
B3,0.03590000048,47937.9,37.7,blank,blank,0.0,4
B3,0.03570000082,48233.8,37.1,blank,blank,0.0,4
B3,0.03599999845,48529.8,37.6,blank,blank,0.0,4
B3,0.03649999946,48825.7,37.2,blank,blank,0.0,4
B3,0.035599999130000004,49121.6,37.6,blank,blank,0.0,4
B3,0.03590000048,49417.5,37.2,blank,blank,0.0,4
B3,0.03590000048,49713.4,37.6,blank,blank,0.0,4
B3,0.03610000014,4734.3,37.0,blank,blank,0.0,4
B3,0.035799998789999996,50009.3,37.3,blank,blank,0.0,4
B3,0.035599999130000004,50305.2,37.6,blank,blank,0.0,4
B3,0.035799998789999996,50601.2,37.3,blank,blank,0.0,4
B3,0.03570000082,50897.1,37.6,blank,blank,0.0,4
B3,0.03590000048,51193.0,37.2,blank,blank,0.0,4
B3,0.035799998789999996,51488.9,37.6,blank,blank,0.0,4
B3,0.035799998789999996,51784.8,37.1,blank,blank,0.0,4
B3,0.03590000048,52080.7,37.6,blank,blank,0.0,4
B3,0.035799998789999996,52376.7,37.0,blank,blank,0.0,4
B3,0.03590000048,52672.6,37.6,blank,blank,0.0,4
B3,0.03610000014,5030.2,37.5,blank,blank,0.0,4
B3,0.035799998789999996,52968.5,37.0,blank,blank,0.0,4
B3,0.03570000082,53264.4,37.6,blank,blank,0.0,4
B3,0.03570000082,53560.3,37.0,blank,blank,0.0,4
B3,0.035799998789999996,53856.2,37.4,blank,blank,0.0,4
B3,0.03570000082,54152.2,37.3,blank,blank,0.0,4
B3,0.03570000082,54448.2,37.3,blank,blank,0.0,4
B3,0.03570000082,54744.1,37.4,blank,blank,0.0,4
B3,0.035799998789999996,55040.0,37.1,blank,blank,0.0,4
B3,0.03570000082,55335.9,37.6,blank,blank,0.0,4
B3,0.03570000082,55631.8,37.3,blank,blank,0.0,4
B3,0.03590000048,5326.1,37.4,blank,blank,0.0,4
B3,0.03570000082,55927.8,37.5,blank,blank,0.0,4
B3,0.035799998789999996,56223.7,37.4,blank,blank,0.0,4
B3,0.035799998789999996,56519.6,37.2,blank,blank,0.0,4
B3,0.03570000082,56815.5,37.4,blank,blank,0.0,4
B3,0.03570000082,57111.4,37.4,blank,blank,0.0,4
B3,0.03570000082,57407.3,37.4,blank,blank,0.0,4
B3,0.035799998789999996,57703.3,37.3,blank,blank,0.0,4
B3,0.03570000082,57999.2,37.6,blank,blank,0.0,4
B3,0.035599999130000004,58295.1,37.0,blank,blank,0.0,4
B3,0.035799998789999996,58591.0,37.7,blank,blank,0.0,4
B3,0.03610000014,295.6,37.3,blank,blank,0.0,4
B3,0.03610000014,5622.0,37.1,blank,blank,0.0,4
B3,0.03570000082,58886.9,37.2,blank,blank,0.0,4
B3,0.035799998789999996,59182.8,37.4,blank,blank,0.0,4
B3,0.035599999130000004,59478.7,37.5,blank,blank,0.0,4
B3,0.035799998789999996,59774.7,37.0,blank,blank,0.0,4
B3,0.035799998789999996,60070.6,37.6,blank,blank,0.0,4
B3,0.035599999130000004,60366.5,37.1,blank,blank,0.0,4
B3,0.03570000082,60662.4,37.7,blank,blank,0.0,4
B3,0.03570000082,60958.3,37.3,blank,blank,0.0,4
B3,0.03570000082,61254.2,37.3,blank,blank,0.0,4
B3,0.03570000082,61550.2,37.6,blank,blank,0.0,4
B3,0.03599999845,5918.0,37.7,blank,blank,0.0,4
B3,0.03550000116,61846.1,37.0,blank,blank,0.0,4
B3,0.03570000082,62142.0,37.7,blank,blank,0.0,4
B3,0.035599999130000004,62437.9,37.1,blank,blank,0.0,4
B3,0.035799998789999996,62733.8,37.6,blank,blank,0.0,4
B3,0.035599999130000004,63029.7,37.3,blank,blank,0.0,4
B3,0.035799998789999996,63325.7,37.6,blank,blank,0.0,4
B3,0.03610000014,6213.9,37.2,blank,blank,0.0,4
B3,0.03590000048,6509.8,37.6,blank,blank,0.0,4
B3,0.03610000014,6805.7,37.2,blank,blank,0.0,4
B3,0.03599999845,7101.6,37.7,blank,blank,0.0,4
B3,0.03599999845,7397.5,37.2,blank,blank,0.0,4
B3,0.03599999845,7693.5,37.7,blank,blank,0.0,4
B3,0.03590000048,7989.4,37.1,blank,blank,0.0,4
B3,0.036200001839999996,8285.3,37.6,blank,blank,0.0,4
B3,0.03599999845,591.5,36.8,blank,blank,0.0,4
B3,0.03590000048,8581.2,37.1,blank,blank,0.0,4
B3,0.035799998789999996,8877.1,37.6,blank,blank,0.0,4
B3,0.03590000048,9173.0,37.0,blank,blank,0.0,4
B3,0.03599999845,9468.9,37.7,blank,blank,0.0,4
B3,0.03590000048,9764.9,37.2,blank,blank,0.0,4
B3,0.03599999845,10060.8,37.6,blank,blank,0.0,4
B3,0.03599999845,10356.7,37.3,blank,blank,0.0,4
B3,0.03599999845,10652.6,37.4,blank,blank,0.0,4
B3,0.03590000048,10948.5,37.2,blank,blank,0.0,4
B3,0.03599999845,11244.4,37.6,blank,blank,0.0,4
B3,0.03610000014,887.4,37.4,blank,blank,0.0,4
B3,0.03599999845,11540.3,37.3,blank,blank,0.0,4
B3,0.03610000014,11836.3,37.5,blank,blank,0.0,4
B3,0.03599999845,12132.2,37.2,blank,blank,0.0,4
B3,0.03599999845,12428.1,37.5,blank,blank,0.0,4
B3,0.035799998789999996,12724.0,37.5,blank,blank,0.0,4
B3,0.03590000048,13019.9,37.1,blank,blank,0.0,4
B3,0.03599999845,13315.8,37.6,blank,blank,0.0,4
B3,0.035799998789999996,13611.7,37.1,blank,blank,0.0,4
B3,0.03610000014,13907.7,37.7,blank,blank,0.0,4
B3,0.03590000048,14203.6,37.2,blank,blank,0.0,4
B3,0.0362999998,1183.3,37.4,blank,blank,0.0,4
B3,0.03590000048,14499.5,37.7,blank,blank,0.0,4
B3,0.03590000048,14795.4,37.2,blank,blank,0.0,4
B3,0.03590000048,15091.3,37.5,blank,blank,0.0,4
B3,0.03599999845,15387.2,37.3,blank,blank,0.0,4
B3,0.03590000048,15683.1,37.4,blank,blank,0.0,4
B3,0.03610000014,15979.1,37.3,blank,blank,0.0,4
B3,0.03599999845,16275.0,37.6,blank,blank,0.0,4
B3,0.03570000082,16570.9,37.5,blank,blank,0.0,4
B3,0.03590000048,16866.8,37.1,blank,blank,0.0,4
B3,0.03590000048,17162.7,37.6,blank,blank,0.0,4
B3,0.03610000014,1479.2,37.1,blank,blank,0.0,4
B3,0.036200001839999996,17458.6,37.1,blank,blank,0.0,4
B3,0.03599999845,17754.5,37.7,blank,blank,0.0,4
B3,0.035799998789999996,18050.4,37.3,blank,blank,0.0,4
B3,0.035799998789999996,18346.4,37.4,blank,blank,0.0,4
B3,0.035799998789999996,18642.3,37.6,blank,blank,0.0,4
B3,0.03599999845,18938.2,37.0,blank,blank,0.0,4
B3,0.03590000048,19234.1,37.6,blank,blank,0.0,4
B3,0.03599999845,19530.0,37.0,blank,blank,0.0,4
B3,0.03599999845,19825.9,37.6,blank,blank,0.0,4
B3,0.035799998789999996,20121.9,37.0,blank,blank,0.0,4
B3,0.03599999845,1775.1,36.9,blank,blank,0.0,4
B3,0.03590000048,20417.8,37.7,blank,blank,0.0,4
B3,0.03599999845,20713.7,37.2,blank,blank,0.0,4
B3,0.03599999845,21009.6,37.6,blank,blank,0.0,4
B3,0.03590000048,21305.5,37.0,blank,blank,0.0,4
B3,0.035799998789999996,21601.4,37.5,blank,blank,0.0,4
B3,0.03599999845,21897.3,36.9,blank,blank,0.0,4
B3,0.03590000048,22193.3,37.6,blank,blank,0.0,4
B3,0.03610000014,22489.2,37.2,blank,blank,0.0,4
B3,0.03610000014,22785.1,37.6,blank,blank,0.0,4
B3,0.03610000014,23081.0,37.1,blank,blank,0.0,4
B3,0.03610000014,2071.1,36.9,blank,blank,0.0,4
B3,0.03599999845,23376.9,37.5,blank,blank,0.0,4
B3,0.03599999845,23672.8,37.1,blank,blank,0.0,4
B3,0.03599999845,23968.8,37.7,blank,blank,0.0,4
B3,0.035799998789999996,24264.7,37.3,blank,blank,0.0,4
B3,0.03599999845,24560.6,37.6,blank,blank,0.0,4
B3,0.03610000014,24856.5,37.5,blank,blank,0.0,4
B3,0.03590000048,25152.4,37.0,blank,blank,0.0,4
B3,0.03590000048,25448.3,37.7,blank,blank,0.0,4
B3,0.03570000082,25744.2,37.2,blank,blank,0.0,4
B3,0.03599999845,26040.2,37.6,blank,blank,0.0,4
B3,0.03599999845,2367.0,36.9,blank,blank,0.0,4
B3,0.03599999845,26336.1,37.3,blank,blank,0.0,4
B3,0.03599999845,26632.0,37.0,blank,blank,0.0,4
B3,0.03599999845,26927.9,37.5,blank,blank,0.0,4
B3,0.03590000048,27223.8,37.0,blank,blank,0.0,4
B3,0.03610000014,27519.7,37.5,blank,blank,0.0,4
B3,0.03590000048,27815.7,37.0,blank,blank,0.0,4
B3,0.03599999845,28111.6,37.6,blank,blank,0.0,4
B3,0.035799998789999996,28407.5,37.1,blank,blank,0.0,4
B3,0.03599999845,28703.4,37.6,blank,blank,0.0,4
B3,0.03610000014,28999.3,37.2,blank,blank,0.0,4
B4,0.03610000014,0.0,24.1,blank,blank,0.0,5
B4,0.03599999845,2662.9,37.1,blank,blank,0.0,5
B4,0.035799998789999996,29295.2,37.7,blank,blank,0.0,5
B4,0.03599999845,29591.1,37.1,blank,blank,0.0,5
B4,0.03570000082,29887.1,37.7,blank,blank,0.0,5
B4,0.03590000048,30183.0,37.2,blank,blank,0.0,5
B4,0.03590000048,30478.9,37.6,blank,blank,0.0,5
B4,0.035799998789999996,30774.8,37.2,blank,blank,0.0,5
B4,0.03570000082,31070.7,37.3,blank,blank,0.0,5
B4,0.035799998789999996,31366.6,37.4,blank,blank,0.0,5
B4,0.03610000014,31662.6,37.5,blank,blank,0.0,5
B4,0.035599999130000004,31958.5,37.4,blank,blank,0.0,5
B4,0.03599999845,2958.8,37.3,blank,blank,0.0,5
B4,0.035799998789999996,32254.4,37.2,blank,blank,0.0,5
B4,0.03590000048,32550.3,37.5,blank,blank,0.0,5
B4,0.03550000116,32846.2,37.0,blank,blank,0.0,5
B4,0.03590000048,33142.1,37.6,blank,blank,0.0,5
B4,0.035799998789999996,33438.0,37.1,blank,blank,0.0,5
B4,0.035799998789999996,33734.0,37.6,blank,blank,0.0,5
B4,0.03570000082,34029.9,37.1,blank,blank,0.0,5
B4,0.035799998789999996,34325.8,37.7,blank,blank,0.0,5
B4,0.03590000048,34621.7,37.2,blank,blank,0.0,5
B4,0.03599999845,34917.6,37.6,blank,blank,0.0,5
B4,0.03599999845,3254.7,37.6,blank,blank,0.0,5
B4,0.03599999845,35213.5,37.3,blank,blank,0.0,5
B4,0.035799998789999996,35509.5,37.5,blank,blank,0.0,5
B4,0.03590000048,35805.4,37.2,blank,blank,0.0,5
