well,od_600nm,time_s,temp_C,instrument,medium,sample,replicate
G11,0.0877,15027.768,37.0,Tecan Spark,water,blank,0
G11,0.0878,1186.776,37.1,Tecan Spark,water,blank,0
G11,0.0877,15423.316,37.0,Tecan Spark,water,blank,0
G11,0.0878,15818.79,37.1,Tecan Spark,water,blank,0
G11,0.0878,16214.211000000001,37.1,Tecan Spark,water,blank,0
G11,0.0878,16609.68,37.1,Tecan Spark,water,blank,0
G11,0.0878,17005.23,37.1,Tecan Spark,water,blank,0
G11,0.0877,17400.676,37.0,Tecan Spark,water,blank,0
G11,0.0878,17796.21,37.0,Tecan Spark,water,blank,0
G11,0.0879,18191.621,37.0,Tecan Spark,water,blank,0
G11,0.0878,18586.988,37.1,Tecan Spark,water,blank,0
G11,0.0878,18982.522,37.1,Tecan Spark,water,blank,0
G11,0.0878,1582.207,37.1,Tecan Spark,water,blank,0
G11,0.0878,19377.974,37.1,Tecan Spark,water,blank,0
G11,0.0878,19773.387,37.1,Tecan Spark,water,blank,0
G11,0.0878,20168.877,37.0,Tecan Spark,water,blank,0
G11,0.0878,20564.348,37.1,Tecan Spark,water,blank,0
G11,0.0878,20959.764,37.0,Tecan Spark,water,blank,0
G11,0.0878,21355.301,37.1,Tecan Spark,water,blank,0
G11,0.0878,21750.797000000002,37.1,Tecan Spark,water,blank,0
G11,0.0878,22146.206000000002,37.1,Tecan Spark,water,blank,0
G11,0.0878,22541.742000000002,37.1,Tecan Spark,water,blank,0
G11,0.0878,22937.279,37.0,Tecan Spark,water,blank,0
G11,0.0879,1977.7379999999998,37.0,Tecan Spark,water,blank,0
G11,0.0877,23332.647,37.0,Tecan Spark,water,blank,0
G11,0.0878,23728.11,37.0,Tecan Spark,water,blank,0
G11,0.0879,24123.597999999998,37.1,Tecan Spark,water,blank,0
G11,0.0878,24519.004,37.1,Tecan Spark,water,blank,0
G11,0.0878,24914.467,37.1,Tecan Spark,water,blank,0
G11,0.0879,25309.928,37.0,Tecan Spark,water,blank,0
G11,0.0877,25705.367000000002,37.0,Tecan Spark,water,blank,0
G11,0.0878,26100.841,37.0,Tecan Spark,water,blank,0
G11,0.0878,26496.277000000002,37.1,Tecan Spark,water,blank,0
G11,0.0878,26891.839,37.1,Tecan Spark,water,blank,0
G11,0.0879,2373.27,37.1,Tecan Spark,water,blank,0
G11,0.0878,27287.325,37.1,Tecan Spark,water,blank,0
G11,0.0879,27682.724,37.1,Tecan Spark,water,blank,0
G11,0.0878,28078.257999999998,37.0,Tecan Spark,water,blank,0
G11,0.0879,28473.697,37.0,Tecan Spark,water,blank,0
G11,0.0879,28869.097999999998,37.0,Tecan Spark,water,blank,0
G11,0.0879,29264.577,37.1,Tecan Spark,water,blank,0
G11,0.0879,29660.071,37.1,Tecan Spark,water,blank,0
G11,0.0878,30055.482000000004,37.1,Tecan Spark,water,blank,0
G11,0.0879,30450.995,37.1,Tecan Spark,water,blank,0
G11,0.0879,30846.442000000003,37.1,Tecan Spark,water,blank,0
G11,0.0877,2768.6820000000002,37.1,Tecan Spark,water,blank,0
G11,0.0879,31241.981,37.0,Tecan Spark,water,blank,0
G11,0.0878,31637.388,37.0,Tecan Spark,water,blank,0
G11,0.0878,32032.757999999998,37.1,Tecan Spark,water,blank,0
G11,0.0878,32428.31,37.1,Tecan Spark,water,blank,0
G11,0.0878,32823.77,37.1,Tecan Spark,water,blank,0
G11,0.0879,33219.2,37.0,Tecan Spark,water,blank,0
G11,0.0879,33614.67,37.0,Tecan Spark,water,blank,0
G11,0.0879,34010.167,37.0,Tecan Spark,water,blank,0
G11,0.0877,34405.619,37.0,Tecan Spark,water,blank,0
G11,0.0879,34801.155,37.0,Tecan Spark,water,blank,0
G11,0.0879,3164.184,37.1,Tecan Spark,water,blank,0
G11,0.0879,35196.619,37.1,Tecan Spark,water,blank,0
G11,0.0879,35592.087999999996,37.1,Tecan Spark,water,blank,0
G11,0.0879,35987.535,37.1,Tecan Spark,water,blank,0
G11,0.0879,36382.976,37.0,Tecan Spark,water,blank,0
G11,0.0879,36778.53,37.0,Tecan Spark,water,blank,0
G11,0.0879,37174.021,37.0,Tecan Spark,water,blank,0
G11,0.08800000000000001,37569.456,37.1,Tecan Spark,water,blank,0
G11,0.08800000000000001,37964.917,37.1,Tecan Spark,water,blank,0
G11,0.0879,38360.365,37.1,Tecan Spark,water,blank,0
G11,0.0879,38755.791,37.0,Tecan Spark,water,blank,0
G2,0.0883,0.0,36.6,Tecan Spark,water,blank,0
G2,0.0885,3559.551,37.1,Tecan Spark,water,blank,0
G2,0.0885,39151.248,37.0,Tecan Spark,water,blank,0
G2,0.0885,39546.715,37.0,Tecan Spark,water,blank,0
G2,0.0884,39942.22,37.1,Tecan Spark,water,blank,0
G2,0.0883,40337.643,37.1,Tecan Spark,water,blank,0
G2,0.0885,40733.094,37.1,Tecan Spark,water,blank,0
G2,0.0885,41128.647000000004,37.0,Tecan Spark,water,blank,0
G2,0.0884,41524.157999999996,37.0,Tecan Spark,water,blank,0
G2,0.0884,41919.574,37.1,Tecan Spark,water,blank,0
G2,0.0884,42315.054000000004,37.1,Tecan Spark,water,blank,0
G2,0.0885,42710.475,37.1,Tecan Spark,water,blank,0
G2,0.0885,3954.9770000000003,37.1,Tecan Spark,water,blank,0
G2,0.0885,43105.9,37.1,Tecan Spark,water,blank,0
G2,0.0884,43501.395,37.1,Tecan Spark,water,blank,0
G2,0.0886,43896.864,37.0,Tecan Spark,water,blank,0
G2,0.0885,44292.319,37.1,Tecan Spark,water,blank,0
G2,0.0884,44687.802,37.1,Tecan Spark,water,blank,0
G2,0.0884,45083.237,37.1,Tecan Spark,water,blank,0
G2,0.0885,45478.776,37.1,Tecan Spark,water,blank,0
G2,0.0885,45874.239,37.1,Tecan Spark,water,blank,0
G2,0.0885,46269.630999999994,37.1,Tecan Spark,water,blank,0
G2,0.0886,46665.109000000004,37.0,Tecan Spark,water,blank,0
G2,0.0885,4350.436,37.0,Tecan Spark,water,blank,0
G2,0.0885,47060.475,37.0,Tecan Spark,water,blank,0
G2,0.0886,47455.916,37.1,Tecan Spark,water,blank,0
G2,0.0885,47851.398,37.1,Tecan Spark,water,blank,0
G2,0.0885,48246.855,37.1,Tecan Spark,water,blank,0
G2,0.0885,48642.29,37.1,Tecan Spark,water,blank,0
G2,0.0884,49037.852,37.0,Tecan Spark,water,blank,0
G2,0.0884,49433.335999999996,37.1,Tecan Spark,water,blank,0
G2,0.0885,49828.715,37.1,Tecan Spark,water,blank,0
G2,0.0885,50224.199,37.1,Tecan Spark,water,blank,0
G2,0.0885,50619.715,37.1,Tecan Spark,water,blank,0
G2,0.0884,4745.875,37.1,Tecan Spark,water,blank,0
G2,0.0886,51015.10400000001,37.1,Tecan Spark,water,blank,0
G2,0.0885,51410.606,37.1,Tecan Spark,water,blank,0
G2,0.0884,51806.096,37.0,Tecan Spark,water,blank,0
G2,0.0885,52201.477999999996,37.1,Tecan Spark,water,blank,0
G2,0.0886,52597.013,37.0,Tecan Spark,water,blank,0
G2,0.0885,52992.488,37.0,Tecan Spark,water,blank,0
G2,0.0885,53387.867,37.0,Tecan Spark,water,blank,0
G2,0.0886,53783.367999999995,37.1,Tecan Spark,water,blank,0
G2,0.0885,54178.846,37.1,Tecan Spark,water,blank,0
G2,0.0885,54574.263,37.0,Tecan Spark,water,blank,0
G2,0.0885,5141.345,37.1,Tecan Spark,water,blank,0
G2,0.0885,54969.791,37.1,Tecan Spark,water,blank,0
G2,0.0885,55365.273,37.0,Tecan Spark,water,blank,0
G2,0.0886,55760.647000000004,37.1,Tecan Spark,water,blank,0
G2,0.0885,56156.168,37.1,Tecan Spark,water,blank,0
G2,0.0885,56551.557,37.1,Tecan Spark,water,blank,0
G2,0.0885,56946.972,37.1,Tecan Spark,water,blank,0
G2,0.0885,57342.45,37.0,Tecan Spark,water,blank,0
G2,0.0884,57737.922999999995,37.1,Tecan Spark,water,blank,0
G2,0.0885,58133.337999999996,37.1,Tecan Spark,water,blank,0
G2,0.0885,58528.852999999996,37.1,Tecan Spark,water,blank,0
G2,0.0886,5536.736999999999,37.0,Tecan Spark,water,blank,0
G2,0.0884,58924.325,37.1,Tecan Spark,water,blank,0
G2,0.0885,59319.734000000004,37.1,Tecan Spark,water,blank,0
G2,0.0886,59715.185,37.0,Tecan Spark,water,blank,0
G2,0.0885,60110.649000000005,37.1,Tecan Spark,water,blank,0
G2,0.0885,60506.054000000004,37.1,Tecan Spark,water,blank,0
G2,0.0885,60901.518,37.1,Tecan Spark,water,blank,0
G2,0.0885,61297.001,37.1,Tecan Spark,water,blank,0
G2,0.0885,61692.374,37.1,Tecan Spark,water,blank,0
G2,0.0885,62087.89599999999,37.1,Tecan Spark,water,blank,0
G2,0.0885,62483.350999999995,37.1,Tecan Spark,water,blank,0
G2,0.0883,5932.165,37.1,Tecan Spark,water,blank,0
G2,0.0884,62878.765999999996,37.1,Tecan Spark,water,blank,0
G2,0.0885,63274.240999999995,37.1,Tecan Spark,water,blank,0
G2,0.0885,63669.774000000005,37.1,Tecan Spark,water,blank,0
G2,0.0885,64065.178,37.1,Tecan Spark,water,blank,0
G2,0.0884,64460.710999999996,37.1,Tecan Spark,water,blank,0
G2,0.0885,64856.178,37.0,Tecan Spark,water,blank,0
G2,0.0885,65251.54,37.1,Tecan Spark,water,blank,0
G2,0.0884,65647.05900000001,37.0,Tecan Spark,water,blank,0
G2,0.0885,66042.475,37.1,Tecan Spark,water,blank,0
G2,0.0886,66437.893,37.1,Tecan Spark,water,blank,0
G2,0.0884,6327.717,37.1,Tecan Spark,water,blank,0
G2,0.0886,66833.363,37.1,Tecan Spark,water,blank,0
G2,0.0885,67228.843,37.1,Tecan Spark,water,blank,0
G2,0.0885,67624.25200000001,37.0,Tecan Spark,water,blank,0
G2,0.0886,68019.804,37.1,Tecan Spark,water,blank,0
G2,0.0885,68415.365,37.0,Tecan Spark,water,blank,0
G2,0.0884,68810.72,37.1,Tecan Spark,water,blank,0
G2,0.0885,69206.23599999999,37.1,Tecan Spark,water,blank,0
G2,0.0885,69601.688,37.1,Tecan Spark,water,blank,0
G2,0.0883,6723.215999999999,37.1,Tecan Spark,water,blank,0
G2,0.0884,7118.621999999999,37.0,Tecan Spark,water,blank,0
G2,0.0884,395.895,36.9,Tecan Spark,water,blank,0
G2,0.0885,7514.14,37.0,Tecan Spark,water,blank,0
G2,0.0885,7909.5380000000005,37.1,Tecan Spark,water,blank,0
G2,0.0885,8304.979,37.1,Tecan Spark,water,blank,0
G2,0.0884,8700.431999999999,37.1,Tecan Spark,water,blank,0
G2,0.0883,9095.915,37.1,Tecan Spark,water,blank,0
G2,0.0883,9491.358,37.0,Tecan Spark,water,blank,0
G2,0.0884,9886.845,37.1,Tecan Spark,water,blank,0
G2,0.0884,10282.325,37.0,Tecan Spark,water,blank,0
G2,0.0883,10677.858999999999,37.0,Tecan Spark,water,blank,0
G2,0.0885,11073.263,37.1,Tecan Spark,water,blank,0
G2,0.0882,791.329,37.1,Tecan Spark,water,blank,0
G2,0.0884,11468.638,37.1,Tecan Spark,water,blank,0
G2,0.0885,11864.122,37.1,Tecan Spark,water,blank,0
G2,0.0884,12259.533000000001,37.0,Tecan Spark,water,blank,0
G2,0.0884,12654.952,37.0,Tecan Spark,water,blank,0
G2,0.0885,13050.472,37.1,Tecan Spark,water,blank,0
G2,0.0884,13445.912,37.1,Tecan Spark,water,blank,0
G2,0.0885,13841.317,37.1,Tecan Spark,water,blank,0
G2,0.0884,14236.86,37.1,Tecan Spark,water,blank,0
G2,0.0884,14632.383,37.1,Tecan Spark,water,blank,0
G2,0.0885,15027.768,37.0,Tecan Spark,water,blank,0
G2,0.0883,1186.776,37.1,Tecan Spark,water,blank,0
G2,0.0884,15423.316,37.0,Tecan Spark,water,blank,0
G2,0.0885,15818.79,37.1,Tecan Spark,water,blank,0
G2,0.0884,16214.211000000001,37.1,Tecan Spark,water,blank,0
G2,0.0884,16609.68,37.1,Tecan Spark,water,blank,0
G2,0.0885,17005.23,37.1,Tecan Spark,water,blank,0
G2,0.0885,17400.676,37.0,Tecan Spark,water,blank,0
G2,0.0885,17796.21,37.0,Tecan Spark,water,blank,0
G2,0.0884,18191.621,37.0,Tecan Spark,water,blank,0
G2,0.0884,18586.988,37.1,Tecan Spark,water,blank,0
G2,0.0884,18982.522,37.1,Tecan Spark,water,blank,0
G2,0.0884,1582.207,37.1,Tecan Spark,water,blank,0
G2,0.0883,19377.974,37.1,Tecan Spark,water,blank,0
G2,0.0885,19773.387,37.1,Tecan Spark,water,blank,0
G2,0.0885,20168.877,37.0,Tecan Spark,water,blank,0
G2,0.0884,20564.348,37.1,Tecan Spark,water,blank,0
G2,0.0883,20959.764,37.0,Tecan Spark,water,blank,0
G2,0.0884,21355.301,37.1,Tecan Spark,water,blank,0
G2,0.0884,21750.797000000002,37.1,Tecan Spark,water,blank,0
G2,0.0884,22146.206000000002,37.1,Tecan Spark,water,blank,0
G2,0.0885,22541.742000000002,37.1,Tecan Spark,water,blank,0
G2,0.0884,22937.279,37.0,Tecan Spark,water,blank,0
G2,0.0885,1977.7379999999998,37.0,Tecan Spark,water,blank,0
G2,0.0883,23332.647,37.0,Tecan Spark,water,blank,0
G2,0.0885,23728.11,37.0,Tecan Spark,water,blank,0
G2,0.0884,24123.597999999998,37.1,Tecan Spark,water,blank,0
G2,0.0885,24519.004,37.1,Tecan Spark,water,blank,0
G2,0.0884,24914.467,37.1,Tecan Spark,water,blank,0
G2,0.0885,25309.928,37.0,Tecan Spark,water,blank,0
G2,0.0883,25705.367000000002,37.0,Tecan Spark,water,blank,0
G2,0.0884,26100.841,37.0,Tecan Spark,water,blank,0
G2,0.0885,26496.277000000002,37.1,Tecan Spark,water,blank,0
G2,0.0884,26891.839,37.1,Tecan Spark,water,blank,0
G2,0.0885,2373.27,37.1,Tecan Spark,water,blank,0
G2,0.0883,27287.325,37.1,Tecan Spark,water,blank,0
G2,0.0885,27682.724,37.1,Tecan Spark,water,blank,0
G2,0.0884,28078.257999999998,37.0,Tecan Spark,water,blank,0
G2,0.0884,28473.697,37.0,Tecan Spark,water,blank,0
G2,0.0886,28869.097999999998,37.0,Tecan Spark,water,blank,0
G2,0.0885,29264.577,37.1,Tecan Spark,water,blank,0
G2,0.0883,29660.071,37.1,Tecan Spark,water,blank,0
G2,0.0884,30055.482000000004,37.1,Tecan Spark,water,blank,0
G2,0.0885,30450.995,37.1,Tecan Spark,water,blank,0
G2,0.0884,30846.442000000003,37.1,Tecan Spark,water,blank,0
G2,0.0884,2768.6820000000002,37.1,Tecan Spark,water,blank,0
G2,0.0885,31241.981,37.0,Tecan Spark,water,blank,0
G2,0.0883,31637.388,37.0,Tecan Spark,water,blank,0
G2,0.0885,32032.757999999998,37.1,Tecan Spark,water,blank,0
G2,0.0884,32428.31,37.1,Tecan Spark,water,blank,0
G2,0.0885,32823.77,37.1,Tecan Spark,water,blank,0
G2,0.0885,33219.2,37.0,Tecan Spark,water,blank,0
G2,0.0884,33614.67,37.0,Tecan Spark,water,blank,0
G2,0.0884,34010.167,37.0,Tecan Spark,water,blank,0
G2,0.0885,34405.619,37.0,Tecan Spark,water,blank,0
G2,0.0885,34801.155,37.0,Tecan Spark,water,blank,0
G2,0.0883,3164.184,37.1,Tecan Spark,water,blank,0
G2,0.0884,35196.619,37.1,Tecan Spark,water,blank,0
G2,0.0885,35592.087999999996,37.1,Tecan Spark,water,blank,0
G2,0.0885,35987.535,37.1,Tecan Spark,water,blank,0
G2,0.0885,36382.976,37.0,Tecan Spark,water,blank,0
G2,0.0885,36778.53,37.0,Tecan Spark,water,blank,0
G2,0.0884,37174.021,37.0,Tecan Spark,water,blank,0
G2,0.0885,37569.456,37.1,Tecan Spark,water,blank,0
G2,0.0884,37964.917,37.1,Tecan Spark,water,blank,0
G2,0.0885,38360.365,37.1,Tecan Spark,water,blank,0
G2,0.0886,38755.791,37.0,Tecan Spark,water,blank,0
G3,0.0866,0.0,36.6,Tecan Spark,water,blank,0
G3,0.0869,3559.551,37.1,Tecan Spark,water,blank,0
G3,0.087,39151.248,37.0,Tecan Spark,water,blank,0
G3,0.0869,39546.715,37.0,Tecan Spark,water,blank,0
G3,0.087,39942.22,37.1,Tecan Spark,water,blank,0
G3,0.0869,40337.643,37.1,Tecan Spark,water,blank,0
G3,0.0871,40733.094,37.1,Tecan Spark,water,blank,0
G3,0.087,41128.647000000004,37.0,Tecan Spark,water,blank,0
G3,0.087,41524.157999999996,37.0,Tecan Spark,water,blank,0
G3,0.0869,41919.574,37.1,Tecan Spark,water,blank,0
G3,0.0869,42315.054000000004,37.1,Tecan Spark,water,blank,0
G3,0.0868,42710.475,37.1,Tecan Spark,water,blank,0
G3,0.0869,3954.9770000000003,37.1,Tecan Spark,water,blank,0
G3,0.0869,43105.9,37.1,Tecan Spark,water,blank,0
G3,0.0869,43501.395,37.1,Tecan Spark,water,blank,0
G3,0.087,43896.864,37.0,Tecan Spark,water,blank,0
G3,0.087,44292.319,37.1,Tecan Spark,water,blank,0
G3,0.0869,44687.802,37.1,Tecan Spark,water,blank,0
G3,0.087,45083.237,37.1,Tecan Spark,water,blank,0
G3,0.0869,45478.776,37.1,Tecan Spark,water,blank,0
G3,0.0868,45874.239,37.1,Tecan Spark,water,blank,0
G3,0.0869,46269.630999999994,37.1,Tecan Spark,water,blank,0
G3,0.087,46665.109000000004,37.0,Tecan Spark,water,blank,0
G3,0.0868,4350.436,37.0,Tecan Spark,water,blank,0
G3,0.0869,47060.475,37.0,Tecan Spark,water,blank,0
G3,0.087,47455.916,37.1,Tecan Spark,water,blank,0
G3,0.0869,47851.398,37.1,Tecan Spark,water,blank,0
G3,0.087,48246.855,37.1,Tecan Spark,water,blank,0
G3,0.0868,48642.29,37.1,Tecan Spark,water,blank,0
G3,0.0868,49037.852,37.0,Tecan Spark,water,blank,0
G3,0.0869,49433.335999999996,37.1,Tecan Spark,water,blank,0
G3,0.087,49828.715,37.1,Tecan Spark,water,blank,0
G3,0.0869,50224.199,37.1,Tecan Spark,water,blank,0
G3,0.0869,50619.715,37.1,Tecan Spark,water,blank,0
G3,0.0869,4745.875,37.1,Tecan Spark,water,blank,0
G3,0.0869,51015.10400000001,37.1,Tecan Spark,water,blank,0
G3,0.087,51410.606,37.1,Tecan Spark,water,blank,0
G3,0.0869,51806.096,37.0,Tecan Spark,water,blank,0
G3,0.0869,52201.477999999996,37.1,Tecan Spark,water,blank,0
G3,0.087,52597.013,37.0,Tecan Spark,water,blank,0
G3,0.0869,52992.488,37.0,Tecan Spark,water,blank,0
G3,0.0869,53387.867,37.0,Tecan Spark,water,blank,0
G3,0.0869,53783.367999999995,37.1,Tecan Spark,water,blank,0
G3,0.0869,54178.846,37.1,Tecan Spark,water,blank,0
G3,0.087,54574.263,37.0,Tecan Spark,water,blank,0
G3,0.0869,5141.345,37.1,Tecan Spark,water,blank,0
G3,0.0869,54969.791,37.1,Tecan Spark,water,blank,0
G3,0.0869,55365.273,37.0,Tecan Spark,water,blank,0
G3,0.0869,55760.647000000004,37.1,Tecan Spark,water,blank,0
G3,0.0868,56156.168,37.1,Tecan Spark,water,blank,0
G3,0.0868,56551.557,37.1,Tecan Spark,water,blank,0
G3,0.0868,56946.972,37.1,Tecan Spark,water,blank,0
G3,0.0869,57342.45,37.0,Tecan Spark,water,blank,0
G3,0.0869,57737.922999999995,37.1,Tecan Spark,water,blank,0
G3,0.0868,58133.337999999996,37.1,Tecan Spark,water,blank,0
G3,0.0869,58528.852999999996,37.1,Tecan Spark,water,blank,0
G3,0.087,5536.736999999999,37.0,Tecan Spark,water,blank,0
G3,0.0868,58924.325,37.1,Tecan Spark,water,blank,0
G3,0.087,59319.734000000004,37.1,Tecan Spark,water,blank,0
G3,0.0869,59715.185,37.0,Tecan Spark,water,blank,0
G3,0.0869,60110.649000000005,37.1,Tecan Spark,water,blank,0
G3,0.0869,60506.054000000004,37.1,Tecan Spark,water,blank,0
G3,0.0869,60901.518,37.1,Tecan Spark,water,blank,0
G3,0.0869,61297.001,37.1,Tecan Spark,water,blank,0
G3,0.0868,61692.374,37.1,Tecan Spark,water,blank,0
G3,0.0868,62087.89599999999,37.1,Tecan Spark,water,blank,0
G3,0.087,62483.350999999995,37.1,Tecan Spark,water,blank,0
G3,0.0868,5932.165,37.1,Tecan Spark,water,blank,0
G3,0.087,62878.765999999996,37.1,Tecan Spark,water,blank,0
G3,0.0869,63274.240999999995,37.1,Tecan Spark,water,blank,0
G3,0.0869,63669.774000000005,37.1,Tecan Spark,water,blank,0
G3,0.087,64065.178,37.1,Tecan Spark,water,blank,0
G3,0.0868,64460.710999999996,37.1,Tecan Spark,water,blank,0
G3,0.0869,64856.178,37.0,Tecan Spark,water,blank,0
G3,0.0871,65251.54,37.1,Tecan Spark,water,blank,0
G3,0.0868,65647.05900000001,37.0,Tecan Spark,water,blank,0
G3,0.0869,66042.475,37.1,Tecan Spark,water,blank,0
G3,0.087,66437.893,37.1,Tecan Spark,water,blank,0
G3,0.0869,6327.717,37.1,Tecan Spark,water,blank,0
G3,0.087,66833.363,37.1,Tecan Spark,water,blank,0
G3,0.0869,67228.843,37.1,Tecan Spark,water,blank,0
G3,0.0869,67624.25200000001,37.0,Tecan Spark,water,blank,0
G3,0.0869,68019.804,37.1,Tecan Spark,water,blank,0
G3,0.0869,68415.365,37.0,Tecan Spark,water,blank,0
G3,0.0869,68810.72,37.1,Tecan Spark,water,blank,0
G3,0.0869,69206.23599999999,37.1,Tecan Spark,water,blank,0
G3,0.0868,69601.688,37.1,Tecan Spark,water,blank,0
G3,0.0868,6723.215999999999,37.1,Tecan Spark,water,blank,0
G3,0.0869,7118.621999999999,37.0,Tecan Spark,water,blank,0
G3,0.0868,395.895,36.9,Tecan Spark,water,blank,0
G3,0.0868,7514.14,37.0,Tecan Spark,water,blank,0
G3,0.0869,7909.5380000000005,37.1,Tecan Spark,water,blank,0
G3,0.0868,8304.979,37.1,Tecan Spark,water,blank,0
G3,0.0868,8700.431999999999,37.1,Tecan Spark,water,blank,0
G3,0.0868,9095.915,37.1,Tecan Spark,water,blank,0
G3,0.0868,9491.358,37.0,Tecan Spark,water,blank,0
G3,0.0869,9886.845,37.1,Tecan Spark,water,blank,0
G3,0.0868,10282.325,37.0,Tecan Spark,water,blank,0
G3,0.0868,10677.858999999999,37.0,Tecan Spark,water,blank,0
G3,0.087,11073.263,37.1,Tecan Spark,water,blank,0
G3,0.0868,791.329,37.1,Tecan Spark,water,blank,0
G3,0.0868,11468.638,37.1,Tecan Spark,water,blank,0
G3,0.0868,11864.122,37.1,Tecan Spark,water,blank,0
G3,0.0868,12259.533000000001,37.0,Tecan Spark,water,blank,0
G3,0.0868,12654.952,37.0,Tecan Spark,water,blank,0
G3,0.0868,13050.472,37.1,Tecan Spark,water,blank,0
G3,0.0867,13445.912,37.1,Tecan Spark,water,blank,0
G3,0.0869,13841.317,37.1,Tecan Spark,water,blank,0
G3,0.0867,14236.86,37.1,Tecan Spark,water,blank,0
G3,0.0869,14632.383,37.1,Tecan Spark,water,blank,0
G3,0.0869,15027.768,37.0,Tecan Spark,water,blank,0
G3,0.0868,1186.776,37.1,Tecan Spark,water,blank,0
G3,0.0869,15423.316,37.0,Tecan Spark,water,blank,0
G3,0.0868,15818.79,37.1,Tecan Spark,water,blank,0
G3,0.0868,16214.211000000001,37.1,Tecan Spark,water,blank,0
G3,0.0869,16609.68,37.1,Tecan Spark,water,blank,0
G3,0.0868,17005.23,37.1,Tecan Spark,water,blank,0
G3,0.0868,17400.676,37.0,Tecan Spark,water,blank,0
G3,0.0869,17796.21,37.0,Tecan Spark,water,blank,0
G3,0.0869,18191.621,37.0,Tecan Spark,water,blank,0
G3,0.0869,18586.988,37.1,Tecan Spark,water,blank,0
G3,0.0869,18982.522,37.1,Tecan Spark,water,blank,0
G3,0.0868,1582.207,37.1,Tecan Spark,water,blank,0
G3,0.0868,19377.974,37.1,Tecan Spark,water,blank,0
G3,0.0869,19773.387,37.1,Tecan Spark,water,blank,0
G3,0.0868,20168.877,37.0,Tecan Spark,water,blank,0
G3,0.0869,20564.348,37.1,Tecan Spark,water,blank,0
G3,0.0868,20959.764,37.0,Tecan Spark,water,blank,0
G3,0.0869,21355.301,37.1,Tecan Spark,water,blank,0
G3,0.0868,21750.797000000002,37.1,Tecan Spark,water,blank,0
G3,0.0869,22146.206000000002,37.1,Tecan Spark,water,blank,0
G3,0.0868,22541.742000000002,37.1,Tecan Spark,water,blank,0
G3,0.0869,22937.279,37.0,Tecan Spark,water,blank,0
G3,0.0868,1977.7379999999998,37.0,Tecan Spark,water,blank,0
G3,0.0869,23332.647,37.0,Tecan Spark,water,blank,0
G3,0.0868,23728.11,37.0,Tecan Spark,water,blank,0
G3,0.0868,24123.597999999998,37.1,Tecan Spark,water,blank,0
G3,0.0869,24519.004,37.1,Tecan Spark,water,blank,0
G3,0.0869,24914.467,37.1,Tecan Spark,water,blank,0
G3,0.0869,25309.928,37.0,Tecan Spark,water,blank,0
G3,0.0869,25705.367000000002,37.0,Tecan Spark,water,blank,0
G3,0.0868,26100.841,37.0,Tecan Spark,water,blank,0
G3,0.0869,26496.277000000002,37.1,Tecan Spark,water,blank,0
G3,0.0869,26891.839,37.1,Tecan Spark,water,blank,0
G3,0.0869,2373.27,37.1,Tecan Spark,water,blank,0
G3,0.0869,27287.325,37.1,Tecan Spark,water,blank,0
G3,0.0869,27682.724,37.1,Tecan Spark,water,blank,0
G3,0.0869,28078.257999999998,37.0,Tecan Spark,water,blank,0
G3,0.0869,28473.697,37.0,Tecan Spark,water,blank,0
G3,0.0871,28869.097999999998,37.0,Tecan Spark,water,blank,0
G3,0.087,29264.577,37.1,Tecan Spark,water,blank,0
G3,0.0869,29660.071,37.1,Tecan Spark,water,blank,0
G3,0.087,30055.482000000004,37.1,Tecan Spark,water,blank,0
G3,0.087,30450.995,37.1,Tecan Spark,water,blank,0
G3,0.087,30846.442000000003,37.1,Tecan Spark,water,blank,0
G3,0.0869,2768.6820000000002,37.1,Tecan Spark,water,blank,0
G3,0.0869,31241.981,37.0,Tecan Spark,water,blank,0
G3,0.087,31637.388,37.0,Tecan Spark,water,blank,0
G3,0.087,32032.757999999998,37.1,Tecan Spark,water,blank,0
G3,0.087,32428.31,37.1,Tecan Spark,water,blank,0
G3,0.0869,32823.77,37.1,Tecan Spark,water,blank,0
G3,0.087,33219.2,37.0,Tecan Spark,water,blank,0
G3,0.0869,33614.67,37.0,Tecan Spark,water,blank,0
G3,0.0868,34010.167,37.0,Tecan Spark,water,blank,0
G3,0.0869,34405.619,37.0,Tecan Spark,water,blank,0
G3,0.0869,34801.155,37.0,Tecan Spark,water,blank,0
G3,0.0868,3164.184,37.1,Tecan Spark,water,blank,0
G3,0.0869,35196.619,37.1,Tecan Spark,water,blank,0
G3,0.087,35592.087999999996,37.1,Tecan Spark,water,blank,0
G3,0.087,35987.535,37.1,Tecan Spark,water,blank,0
G3,0.0869,36382.976,37.0,Tecan Spark,water,blank,0
G3,0.087,36778.53,37.0,Tecan Spark,water,blank,0
G3,0.0869,37174.021,37.0,Tecan Spark,water,blank,0
G3,0.087,37569.456,37.1,Tecan Spark,water,blank,0
G3,0.0869,37964.917,37.1,Tecan Spark,water,blank,0
G3,0.0869,38360.365,37.1,Tecan Spark,water,blank,0
G3,0.087,38755.791,37.0,Tecan Spark,water,blank,0
