well,od_600nm,time_s,temp_C,instrument,sample,replicate
A06,0.183,41400.0,37.2,BMG Omega,blank,0
A06,0.187,41760.0,37.2,BMG Omega,blank,0
A06,0.22,42120.0,37.0,BMG Omega,blank,0
A06,0.201,42480.0,37.0,BMG Omega,blank,0
A06,0.262,3960.0,37.0,BMG Omega,blank,0
A06,0.17,42840.0,37.0,BMG Omega,blank,0
A06,0.18100000000000002,43200.0,37.0,BMG Omega,blank,0
A06,0.163,43560.0,36.9,BMG Omega,blank,0
A06,0.182,43920.0,37.4,BMG Omega,blank,0
A06,0.17600000000000002,44280.0,37.5,BMG Omega,blank,0
A06,0.179,44640.0,37.4,BMG Omega,blank,0
A06,0.168,45000.0,37.0,BMG Omega,blank,0
A06,0.179,45360.0,37.4,BMG Omega,blank,0
A06,0.17800000000000002,45720.0,36.9,BMG Omega,blank,0
A06,0.17300000000000001,46080.0,37.2,BMG Omega,blank,0
A06,0.24100000000000002,4320.0,37.6,BMG Omega,blank,0
A06,0.171,46440.0,37.4,BMG Omega,blank,0
A06,0.174,46800.0,37.1,BMG Omega,blank,0
A06,0.192,47160.0,37.2,BMG Omega,blank,0
A06,0.191,47520.0,37.5,BMG Omega,blank,0
A06,0.18,47880.0,37.4,BMG Omega,blank,0
A06,0.16,48240.0,37.5,BMG Omega,blank,0
A06,0.175,48600.0,36.8,BMG Omega,blank,0
A06,0.16699999999999998,48960.0,37.2,BMG Omega,blank,0
A06,0.16,49320.0,37.2,BMG Omega,blank,0
A06,0.177,49680.0,37.0,BMG Omega,blank,0
A06,0.257,4680.0,37.3,BMG Omega,blank,0
A06,0.171,50040.0,37.0,BMG Omega,blank,0
A06,0.157,50400.0,37.3,BMG Omega,blank,0
A06,0.161,50760.0,37.2,BMG Omega,blank,0
A06,0.172,51120.0,37.1,BMG Omega,blank,0
A06,0.18899999999999997,51480.0,37.0,BMG Omega,blank,0
A06,0.185,51840.0,36.6,BMG Omega,blank,0
A06,0.17,52200.0,36.8,BMG Omega,blank,0
A06,0.163,52560.0,37.4,BMG Omega,blank,0
A06,0.16,52920.0,37.1,BMG Omega,blank,0
A06,0.16,53280.0,37.4,BMG Omega,blank,0
A06,0.237,5040.0,37.0,BMG Omega,blank,0
A06,0.165,53640.0,36.8,BMG Omega,blank,0
A06,0.16399999999999998,54000.0,37.4,BMG Omega,blank,0
A06,0.17300000000000001,54360.0,36.8,BMG Omega,blank,0
A06,0.171,54720.0,37.1,BMG Omega,blank,0
A06,0.16399999999999998,55080.0,37.4,BMG Omega,blank,0
A06,0.16699999999999998,55440.0,37.0,BMG Omega,blank,0
A06,0.166,55800.0,37.4,BMG Omega,blank,0
A06,0.161,56160.0,37.0,BMG Omega,blank,0
A06,0.153,56520.0,37.4,BMG Omega,blank,0
A06,0.153,56880.0,37.3,BMG Omega,blank,0
A06,0.254,5400.0,36.8,BMG Omega,blank,0
A06,0.162,57240.0,37.4,BMG Omega,blank,0
A06,0.16399999999999998,57600.0,36.8,BMG Omega,blank,0
A06,0.152,57960.0,37.2,BMG Omega,blank,0
A06,0.141,58320.0,37.3,BMG Omega,blank,0
A06,0.151,58680.0,36.8,BMG Omega,blank,0
A06,0.158,59040.0,37.2,BMG Omega,blank,0
A06,0.158,59400.0,37.1,BMG Omega,blank,0
A06,0.16399999999999998,59760.0,37.4,BMG Omega,blank,0
A06,0.231,5760.0,37.1,BMG Omega,blank,0
A06,0.23199999999999998,6120.0,37.6,BMG Omega,blank,0
A06,0.24600000000000002,6480.0,37.5,BMG Omega,blank,0
A06,0.179,360.0,37.1,BMG Omega,blank,0
A06,0.251,6840.0,37.5,BMG Omega,blank,0
A06,0.251,7200.0,37.6,BMG Omega,blank,0
A06,0.254,7560.0,37.6,BMG Omega,blank,0
A06,0.259,7920.0,36.9,BMG Omega,blank,0
A06,0.245,8280.0,36.8,BMG Omega,blank,0
A06,0.243,8640.0,36.6,BMG Omega,blank,0
A06,0.247,9000.0,37.0,BMG Omega,blank,0
A06,0.245,9360.0,37.2,BMG Omega,blank,0
A06,0.257,9720.0,37.4,BMG Omega,blank,0
A06,0.254,10080.0,37.5,BMG Omega,blank,0
A06,0.239,720.0,36.8,BMG Omega,blank,0
A06,0.243,10440.0,37.6,BMG Omega,blank,0
A06,0.244,10800.0,36.9,BMG Omega,blank,0
A06,0.24100000000000002,11160.0,37.0,BMG Omega,blank,0
A06,0.242,11520.0,37.3,BMG Omega,blank,0
A06,0.243,11880.0,37.5,BMG Omega,blank,0
A06,0.221,12240.0,36.9,BMG Omega,blank,0
A06,0.235,12600.0,37.2,BMG Omega,blank,0
A06,0.25,12960.0,37.4,BMG Omega,blank,0
A06,0.24600000000000002,13320.0,37.5,BMG Omega,blank,0
A06,0.253,13680.0,36.9,BMG Omega,blank,0
A06,0.21600000000000003,1080.0,36.9,BMG Omega,blank,0
A06,0.254,14040.0,37.2,BMG Omega,blank,0
A06,0.254,14400.0,37.3,BMG Omega,blank,0
A06,0.251,14760.0,37.4,BMG Omega,blank,0
A06,0.253,15120.0,37.5,BMG Omega,blank,0
A06,0.24600000000000002,15480.0,37.5,BMG Omega,blank,0
A06,0.235,15840.0,37.1,BMG Omega,blank,0
A06,0.23800000000000002,16200.0,37.4,BMG Omega,blank,0
A06,0.21600000000000003,16560.0,37.5,BMG Omega,blank,0
A06,0.23,16920.0,37.3,BMG Omega,blank,0
A06,0.23399999999999999,17280.0,37.5,BMG Omega,blank,0
A06,0.25,1440.0,37.4,BMG Omega,blank,0
A06,0.23600000000000002,17640.0,36.9,BMG Omega,blank,0
A06,0.23800000000000002,18000.0,37.1,BMG Omega,blank,0
A06,0.24100000000000002,18360.0,37.0,BMG Omega,blank,0
A06,0.228,18720.0,36.6,BMG Omega,blank,0
A06,0.237,19080.0,37.5,BMG Omega,blank,0
A06,0.244,19440.0,37.3,BMG Omega,blank,0
A06,0.22899999999999998,19800.0,37.4,BMG Omega,blank,0
A06,0.21,20160.0,37.4,BMG Omega,blank,0
A06,0.218,20520.0,37.5,BMG Omega,blank,0
A06,0.23600000000000002,20880.0,37.5,BMG Omega,blank,0
A06,0.215,1800.0,37.4,BMG Omega,blank,0
A06,0.228,21240.0,37.5,BMG Omega,blank,0
A06,0.23399999999999999,21600.0,37.5,BMG Omega,blank,0
A06,0.243,21960.0,37.4,BMG Omega,blank,0
A06,0.218,22320.0,37.4,BMG Omega,blank,0
A06,0.195,22680.0,37.5,BMG Omega,blank,0
A06,0.23,23040.0,36.9,BMG Omega,blank,0
A06,0.222,23400.0,37.5,BMG Omega,blank,0
A06,0.245,23760.0,37.5,BMG Omega,blank,0
A06,0.223,24120.0,37.5,BMG Omega,blank,0
A06,0.212,24480.0,37.2,BMG Omega,blank,0
A06,0.195,2160.0,36.9,BMG Omega,blank,0
A06,0.239,24840.0,37.0,BMG Omega,blank,0
A06,0.207,25200.0,36.9,BMG Omega,blank,0
A06,0.21899999999999997,25560.0,37.1,BMG Omega,blank,0
A06,0.223,25920.0,37.2,BMG Omega,blank,0
A06,0.20800000000000002,26280.0,37.5,BMG Omega,blank,0
A06,0.258,26640.0,37.5,BMG Omega,blank,0
A06,0.225,27000.0,37.5,BMG Omega,blank,0
A06,0.212,27360.0,37.6,BMG Omega,blank,0
A06,0.217,27720.0,37.5,BMG Omega,blank,0
A06,0.223,28080.0,37.0,BMG Omega,blank,0
A06,0.24,2520.0,37.3,BMG Omega,blank,0
A06,0.191,28440.0,36.6,BMG Omega,blank,0
A06,0.205,28800.0,37.0,BMG Omega,blank,0
A06,0.19,29160.0,37.2,BMG Omega,blank,0
A06,0.168,29520.0,37.4,BMG Omega,blank,0
A06,0.18,29880.0,37.6,BMG Omega,blank,0
A06,0.17800000000000002,30240.0,37.5,BMG Omega,blank,0
A06,0.19,30600.0,37.5,BMG Omega,blank,0
A06,0.177,30960.0,37.5,BMG Omega,blank,0
A06,0.182,31320.0,37.5,BMG Omega,blank,0
A06,0.18,31680.0,37.5,BMG Omega,blank,0
A06,0.253,2880.0,37.2,BMG Omega,blank,0
A06,0.19399999999999998,32040.0,36.7,BMG Omega,blank,0
A06,0.19399999999999998,32400.0,37.0,BMG Omega,blank,0
A06,0.188,32760.0,37.0,BMG Omega,blank,0
A06,0.196,33120.0,36.6,BMG Omega,blank,0
A06,0.20199999999999999,33480.0,37.0,BMG Omega,blank,0
A06,0.19,33840.0,37.5,BMG Omega,blank,0
A06,0.192,34200.0,37.3,BMG Omega,blank,0
A06,0.204,34560.0,37.3,BMG Omega,blank,0
A06,0.171,34920.0,37.3,BMG Omega,blank,0
A06,0.193,35280.0,37.2,BMG Omega,blank,0
A07, 0.137,         0,      37.2,BMG Omega,blank,0
A07,0.228,3240.0,37.4,BMG Omega,blank,0
A07,0.185,35640.0,37.0,BMG Omega,blank,0
A07,0.19699999999999998,36000.0,37.4,BMG Omega,blank,0
A07,0.19399999999999998,36360.0,37.1,BMG Omega,blank,0
A07,0.183,36720.0,36.7,BMG Omega,blank,0
A07,0.18899999999999997,37080.0,36.7,BMG Omega,blank,0
A07,0.191,37440.0,36.7,BMG Omega,blank,0
A07,0.174,37800.0,37.5,BMG Omega,blank,0
A07,0.193,38160.0,37.5,BMG Omega,blank,0
A07,0.19,38520.0,37.5,BMG Omega,blank,0
A07,0.185,38880.0,37.5,BMG Omega,blank,0
A07,0.23600000000000002,3600.0,37.5,BMG Omega,blank,0
A07,0.196,39240.0,37.2,BMG Omega,blank,0
A07,0.182,39600.0,37.2,BMG Omega,blank,0
A07,0.182,39960.0,37.3,BMG Omega,blank,0
A07,0.179,40320.0,37.4,BMG Omega,blank,0
A07,0.185,40680.0,37.4,BMG Omega,blank,0
A07,0.184,41040.0,37.2,BMG Omega,blank,0
A07,0.19699999999999998,41400.0,37.2,BMG Omega,blank,0
A07,0.19,41760.0,37.2,BMG Omega,blank,0
A07,0.20800000000000002,42120.0,37.0,BMG Omega,blank,0
A07,0.19399999999999998,42480.0,37.0,BMG Omega,blank,0
A07,0.255,3960.0,37.0,BMG Omega,blank,0
A07,0.18600000000000003,42840.0,37.0,BMG Omega,blank,0
A07,0.195,43200.0,37.0,BMG Omega,blank,0
A07,0.17600000000000002,43560.0,36.9,BMG Omega,blank,0
A07,0.18899999999999997,43920.0,37.4,BMG Omega,blank,0
A07,0.191,44280.0,37.5,BMG Omega,blank,0
A07,0.182,44640.0,37.4,BMG Omega,blank,0
A07,0.18899999999999997,45000.0,37.0,BMG Omega,blank,0
A07,0.196,45360.0,37.4,BMG Omega,blank,0
A07,0.18899999999999997,45720.0,36.9,BMG Omega,blank,0
A07,0.19,46080.0,37.2,BMG Omega,blank,0
A07,0.23,4320.0,37.6,BMG Omega,blank,0
A07,0.187,46440.0,37.4,BMG Omega,blank,0
A07,0.184,46800.0,37.1,BMG Omega,blank,0
A07,0.19399999999999998,47160.0,37.2,BMG Omega,blank,0
A07,0.195,47520.0,37.5,BMG Omega,blank,0
A07,0.19699999999999998,47880.0,37.4,BMG Omega,blank,0
A07,0.209,48240.0,37.5,BMG Omega,blank,0
A07,0.188,48600.0,36.8,BMG Omega,blank,0
A07,0.183,48960.0,37.2,BMG Omega,blank,0
A07,0.184,49320.0,37.2,BMG Omega,blank,0
A07,0.193,49680.0,37.0,BMG Omega,blank,0
A07,0.244,4680.0,37.3,BMG Omega,blank,0
A07,0.19699999999999998,50040.0,37.0,BMG Omega,blank,0
A07,0.195,50400.0,37.3,BMG Omega,blank,0
A07,0.188,50760.0,37.2,BMG Omega,blank,0
A07,0.198,51120.0,37.1,BMG Omega,blank,0
A07,0.198,51480.0,37.0,BMG Omega,blank,0
A07,0.204,51840.0,36.6,BMG Omega,blank,0
A07,0.19699999999999998,52200.0,36.8,BMG Omega,blank,0
A07,0.192,52560.0,37.4,BMG Omega,blank,0
A07,0.18899999999999997,52920.0,37.1,BMG Omega,blank,0
A07,0.175,53280.0,37.4,BMG Omega,blank,0
A07,0.24,5040.0,37.0,BMG Omega,blank,0
A07,0.192,53640.0,36.8,BMG Omega,blank,0
A07,0.191,54000.0,37.4,BMG Omega,blank,0
A07,0.19,54360.0,36.8,BMG Omega,blank,0
A07,0.192,54720.0,37.1,BMG Omega,blank,0
A07,0.196,55080.0,37.4,BMG Omega,blank,0
A07,0.18899999999999997,55440.0,37.0,BMG Omega,blank,0
A07,0.19399999999999998,55800.0,37.4,BMG Omega,blank,0
A07,0.188,56160.0,37.0,BMG Omega,blank,0
A07,0.17800000000000002,56520.0,37.4,BMG Omega,blank,0
A07,0.182,56880.0,37.3,BMG Omega,blank,0
A07,0.254,5400.0,36.8,BMG Omega,blank,0
A07,0.187,57240.0,37.4,BMG Omega,blank,0
A07,0.19699999999999998,57600.0,36.8,BMG Omega,blank,0
A07,0.185,57960.0,37.2,BMG Omega,blank,0
A07,0.18600000000000003,58320.0,37.3,BMG Omega,blank,0
A07,0.19,58680.0,36.8,BMG Omega,blank,0
A07,0.192,59040.0,37.2,BMG Omega,blank,0
A07,0.187,59400.0,37.1,BMG Omega,blank,0
A07,0.193,59760.0,37.4,BMG Omega,blank,0
A07,0.242,5760.0,37.1,BMG Omega,blank,0
A07,0.239,6120.0,37.6,BMG Omega,blank,0
A07,0.24600000000000002,6480.0,37.5,BMG Omega,blank,0
A07,0.151,360.0,37.1,BMG Omega,blank,0
A07,0.248,6840.0,37.5,BMG Omega,blank,0
A07,0.245,7200.0,37.6,BMG Omega,blank,0
A07,0.244,7560.0,37.6,BMG Omega,blank,0
A07,0.255,7920.0,36.9,BMG Omega,blank,0
A07,0.247,8280.0,36.8,BMG Omega,blank,0
A07,0.221,8640.0,36.6,BMG Omega,blank,0
A07,0.23199999999999998,9000.0,37.0,BMG Omega,blank,0
A07,0.22699999999999998,9360.0,37.2,BMG Omega,blank,0
A07,0.25,9720.0,37.4,BMG Omega,blank,0
A07,0.223,10080.0,37.5,BMG Omega,blank,0
A07,0.203,720.0,36.8,BMG Omega,blank,0
A07,0.233,10440.0,37.6,BMG Omega,blank,0
A07,0.22699999999999998,10800.0,36.9,BMG Omega,blank,0
A07,0.235,11160.0,37.0,BMG Omega,blank,0
A07,0.22,11520.0,37.3,BMG Omega,blank,0
A07,0.23399999999999999,11880.0,37.5,BMG Omega,blank,0
A07,0.21899999999999997,12240.0,36.9,BMG Omega,blank,0
A07,0.19399999999999998,12600.0,37.2,BMG Omega,blank,0
A07,0.215,12960.0,37.4,BMG Omega,blank,0
A07,0.223,13320.0,37.5,BMG Omega,blank,0
A07,0.228,13680.0,36.9,BMG Omega,blank,0
A07,0.171,1080.0,36.9,BMG Omega,blank,0
A07,0.23399999999999999,14040.0,37.2,BMG Omega,blank,0
A07,0.231,14400.0,37.3,BMG Omega,blank,0
A07,0.239,14760.0,37.4,BMG Omega,blank,0
A07,0.221,15120.0,37.5,BMG Omega,blank,0
A07,0.24,15480.0,37.5,BMG Omega,blank,0
A07,0.231,15840.0,37.1,BMG Omega,blank,0
A07,0.198,16200.0,37.4,BMG Omega,blank,0
A07,0.20800000000000002,16560.0,37.5,BMG Omega,blank,0
A07,0.217,16920.0,37.3,BMG Omega,blank,0
A07,0.207,17280.0,37.5,BMG Omega,blank,0
A07,0.203,1440.0,37.4,BMG Omega,blank,0
A07,0.233,17640.0,36.9,BMG Omega,blank,0
A07,0.217,18000.0,37.1,BMG Omega,blank,0
A07,0.22899999999999998,18360.0,37.0,BMG Omega,blank,0
A07,0.226,18720.0,36.6,BMG Omega,blank,0
A07,0.223,19080.0,37.5,BMG Omega,blank,0
A07,0.22,19440.0,37.3,BMG Omega,blank,0
A07,0.221,19800.0,37.4,BMG Omega,blank,0
A07,0.20800000000000002,20160.0,37.4,BMG Omega,blank,0
A07,0.196,20520.0,37.5,BMG Omega,blank,0
A07,0.213,20880.0,37.5,BMG Omega,blank,0
A07,0.192,1800.0,37.4,BMG Omega,blank,0
A07,0.20199999999999999,21240.0,37.5,BMG Omega,blank,0
A07,0.21899999999999997,21600.0,37.5,BMG Omega,blank,0
A07,0.217,21960.0,37.4,BMG Omega,blank,0
A07,0.191,22320.0,37.4,BMG Omega,blank,0
A07,0.192,22680.0,37.5,BMG Omega,blank,0
A07,0.205,23040.0,36.9,BMG Omega,blank,0
A07,0.21600000000000003,23400.0,37.5,BMG Omega,blank,0
A07,0.21899999999999997,23760.0,37.5,BMG Omega,blank,0
A07,0.19699999999999998,24120.0,37.5,BMG Omega,blank,0
A07,0.213,24480.0,37.2,BMG Omega,blank,0
A07,0.198,2160.0,36.9,BMG Omega,blank,0
A07,0.201,24840.0,37.0,BMG Omega,blank,0
A07,0.2,25200.0,36.9,BMG Omega,blank,0
A07,0.213,25560.0,37.1,BMG Omega,blank,0
A07,0.201,25920.0,37.2,BMG Omega,blank,0
A07,0.2,26280.0,37.5,BMG Omega,blank,0
A07,0.21600000000000003,26640.0,37.5,BMG Omega,blank,0
A07,0.2,27000.0,37.5,BMG Omega,blank,0
A07,0.18600000000000003,27360.0,37.6,BMG Omega,blank,0
A07,0.191,27720.0,37.5,BMG Omega,blank,0
A07,0.2,28080.0,37.0,BMG Omega,blank,0
A07,0.273,2520.0,37.3,BMG Omega,blank,0
A07,0.187,28440.0,36.6,BMG Omega,blank,0
A07,0.192,28800.0,37.0,BMG Omega,blank,0
A07,0.18899999999999997,29160.0,37.2,BMG Omega,blank,0
A07,0.191,29520.0,37.4,BMG Omega,blank,0
A07,0.187,29880.0,37.6,BMG Omega,blank,0
A07,0.188,30240.0,37.5,BMG Omega,blank,0
A07,0.185,30600.0,37.5,BMG Omega,blank,0
A07,0.19699999999999998,30960.0,37.5,BMG Omega,blank,0
A07,0.18600000000000003,31320.0,37.5,BMG Omega,blank,0
A07,0.182,31680.0,37.5,BMG Omega,blank,0
A07,0.21899999999999997,2880.0,37.2,BMG Omega,blank,0
A07,0.198,32040.0,36.7,BMG Omega,blank,0
A07,0.18,32400.0,37.0,BMG Omega,blank,0
A07,0.19,32760.0,37.0,BMG Omega,blank,0
A07,0.19399999999999998,33120.0,36.6,BMG Omega,blank,0
A07,0.191,33480.0,37.0,BMG Omega,blank,0
A07,0.18100000000000002,33840.0,37.5,BMG Omega,blank,0
A07,0.183,34200.0,37.3,BMG Omega,blank,0
A07,0.19,34560.0,37.3,BMG Omega,blank,0
A07,0.179,34920.0,37.3,BMG Omega,blank,0
A07,0.182,35280.0,37.2,BMG Omega,blank,0
A08, 0.212,         0,      37.2,BMG Omega,blank,0
A08,0.31,3240.0,37.4,BMG Omega,blank,0
A08,0.281,35640.0,37.0,BMG Omega,blank,0
A08,0.302,36000.0,37.4,BMG Omega,blank,0
A08,0.304,36360.0,37.1,BMG Omega,blank,0
A08,0.297,36720.0,36.7,BMG Omega,blank,0
A08,0.243,37080.0,36.7,BMG Omega,blank,0
A08,0.29100000000000004,37440.0,36.7,BMG Omega,blank,0
A08,0.24,37800.0,37.5,BMG Omega,blank,0
A08,0.28300000000000003,38160.0,37.5,BMG Omega,blank,0
A08,0.255,38520.0,37.5,BMG Omega,blank,0
A08,0.259,38880.0,37.5,BMG Omega,blank,0
A08,0.33899999999999997,3600.0,37.5,BMG Omega,blank,0
A08,0.263,39240.0,37.2,BMG Omega,blank,0
A08,0.243,39600.0,37.2,BMG Omega,blank,0
A08,0.242,39960.0,37.3,BMG Omega,blank,0
A08,0.263,40320.0,37.4,BMG Omega,blank,0
A08,0.248,40680.0,37.4,BMG Omega,blank,0
A08,0.287,41040.0,37.2,BMG Omega,blank,0
A08,0.27899999999999997,41400.0,37.2,BMG Omega,blank,0
A08,0.261,41760.0,37.2,BMG Omega,blank,0
A08,0.322,42120.0,37.0,BMG Omega,blank,0
A08,0.262,42480.0,37.0,BMG Omega,blank,0
A08,0.348,3960.0,37.0,BMG Omega,blank,0
A08,0.231,42840.0,37.0,BMG Omega,blank,0
A08,0.248,43200.0,37.0,BMG Omega,blank,0
A08,0.24600000000000002,43560.0,36.9,BMG Omega,blank,0
A08,0.245,43920.0,37.4,BMG Omega,blank,0
A08,0.268,44280.0,37.5,BMG Omega,blank,0
A08,0.247,44640.0,37.4,BMG Omega,blank,0
A08,0.264,45000.0,37.0,BMG Omega,blank,0
A08,0.265,45360.0,37.4,BMG Omega,blank,0
A08,0.255,45720.0,36.9,BMG Omega,blank,0
A08,0.258,46080.0,37.2,BMG Omega,blank,0
A08,0.344,4320.0,37.6,BMG Omega,blank,0
A08,0.247,46440.0,37.4,BMG Omega,blank,0
A08,0.257,46800.0,37.1,BMG Omega,blank,0
A08,0.247,47160.0,37.2,BMG Omega,blank,0
A08,0.265,47520.0,37.5,BMG Omega,blank,0
A08,0.256,47880.0,37.4,BMG Omega,blank,0
A08,0.262,48240.0,37.5,BMG Omega,blank,0
A08,0.264,48600.0,36.8,BMG Omega,blank,0
A08,0.233,48960.0,37.2,BMG Omega,blank,0
A08,0.239,49320.0,37.2,BMG Omega,blank,0
A08,0.259,49680.0,37.0,BMG Omega,blank,0
A08,0.35,4680.0,37.3,BMG Omega,blank,0
A08,0.263,50040.0,37.0,BMG Omega,blank,0
A08,0.245,50400.0,37.3,BMG Omega,blank,0
A08,0.23399999999999999,50760.0,37.2,BMG Omega,blank,0
A08,0.278,51120.0,37.1,BMG Omega,blank,0
A08,0.292,51480.0,37.0,BMG Omega,blank,0
A08,0.276,51840.0,36.6,BMG Omega,blank,0
A08,0.251,52200.0,36.8,BMG Omega,blank,0
A08,0.266,52560.0,37.4,BMG Omega,blank,0
A08,0.245,52920.0,37.1,BMG Omega,blank,0
A08,0.235,53280.0,37.4,BMG Omega,blank,0
A08,0.32799999999999996,5040.0,37.0,BMG Omega,blank,0
A08,0.244,53640.0,36.8,BMG Omega,blank,0
A08,0.233,54000.0,37.4,BMG Omega,blank,0
A08,0.242,54360.0,36.8,BMG Omega,blank,0
A08,0.251,54720.0,37.1,BMG Omega,blank,0
A08,0.243,55080.0,37.4,BMG Omega,blank,0
A08,0.247,55440.0,37.0,BMG Omega,blank,0
A08,0.23199999999999998,55800.0,37.4,BMG Omega,blank,0
A08,0.248,56160.0,37.0,BMG Omega,blank,0
A08,0.231,56520.0,37.4,BMG Omega,blank,0
A08,0.248,56880.0,37.3,BMG Omega,blank,0
A08,0.35,5400.0,36.8,BMG Omega,blank,0
A08,0.23399999999999999,57240.0,37.4,BMG Omega,blank,0
A08,0.256,57600.0,36.8,BMG Omega,blank,0
A08,0.23600000000000002,57960.0,37.2,BMG Omega,blank,0
A08,0.23600000000000002,58320.0,37.3,BMG Omega,blank,0
A08,0.237,58680.0,36.8,BMG Omega,blank,0
A08,0.223,59040.0,37.2,BMG Omega,blank,0
A08,0.22,59400.0,37.1,BMG Omega,blank,0
A08,0.251,59760.0,37.4,BMG Omega,blank,0
A08,0.326,5760.0,37.1,BMG Omega,blank,0
A08,0.341,6120.0,37.6,BMG Omega,blank,0
A08,0.387,6480.0,37.5,BMG Omega,blank,0
A08,0.26899999999999996,360.0,37.1,BMG Omega,blank,0
A08,0.37,6840.0,37.5,BMG Omega,blank,0
A08,0.37,7200.0,37.6,BMG Omega,blank,0
A08,0.402,7560.0,37.6,BMG Omega,blank,0
A08,0.42200000000000004,7920.0,36.9,BMG Omega,blank,0
A08,0.342,8280.0,36.8,BMG Omega,blank,0
A08,0.365,8640.0,36.6,BMG Omega,blank,0
A08,0.38,9000.0,37.0,BMG Omega,blank,0
A08,0.37799999999999995,9360.0,37.2,BMG Omega,blank,0
A08,0.37799999999999995,9720.0,37.4,BMG Omega,blank,0
A08,0.413,10080.0,37.5,BMG Omega,blank,0
A08,0.29100000000000004,720.0,36.8,BMG Omega,blank,0
A08,0.38,10440.0,37.6,BMG Omega,blank,0
A08,0.375,10800.0,36.9,BMG Omega,blank,0
A08,0.355,11160.0,37.0,BMG Omega,blank,0
A08,0.365,11520.0,37.3,BMG Omega,blank,0
A08,0.36700000000000005,11880.0,37.5,BMG Omega,blank,0
A08,0.386,12240.0,36.9,BMG Omega,blank,0
A08,0.348,12600.0,37.2,BMG Omega,blank,0
A08,0.365,12960.0,37.4,BMG Omega,blank,0
A08,0.365,13320.0,37.5,BMG Omega,blank,0
A08,0.38299999999999995,13680.0,36.9,BMG Omega,blank,0
A08,0.29100000000000004,1080.0,36.9,BMG Omega,blank,0
A08,0.36700000000000005,14040.0,37.2,BMG Omega,blank,0
A08,0.384,14400.0,37.3,BMG Omega,blank,0
A08,0.391,14760.0,37.4,BMG Omega,blank,0
A08,0.406,15120.0,37.5,BMG Omega,blank,0
A08,0.382,15480.0,37.5,BMG Omega,blank,0
A08,0.368,15840.0,37.1,BMG Omega,blank,0
A08,0.377,16200.0,37.4,BMG Omega,blank,0
A08,0.385,16560.0,37.5,BMG Omega,blank,0
A08,0.35700000000000004,16920.0,37.3,BMG Omega,blank,0
A08,0.35200000000000004,17280.0,37.5,BMG Omega,blank,0
A08,0.314,1440.0,37.4,BMG Omega,blank,0
A08,0.35,17640.0,36.9,BMG Omega,blank,0
A08,0.32299999999999995,18000.0,37.1,BMG Omega,blank,0
A08,0.33899999999999997,18360.0,37.0,BMG Omega,blank,0
A08,0.355,18720.0,36.6,BMG Omega,blank,0
A08,0.376,19080.0,37.5,BMG Omega,blank,0
A08,0.354,19440.0,37.3,BMG Omega,blank,0
A08,0.32899999999999996,19800.0,37.4,BMG Omega,blank,0
A08,0.34700000000000003,20160.0,37.4,BMG Omega,blank,0
A08,0.355,20520.0,37.5,BMG Omega,blank,0
A08,0.354,20880.0,37.5,BMG Omega,blank,0
A08,0.29600000000000004,1800.0,37.4,BMG Omega,blank,0
A08,0.35,21240.0,37.5,BMG Omega,blank,0
A08,0.384,21600.0,37.5,BMG Omega,blank,0
A08,0.37200000000000005,21960.0,37.4,BMG Omega,blank,0
A08,0.331,22320.0,37.4,BMG Omega,blank,0
A08,0.316,22680.0,37.5,BMG Omega,blank,0
A08,0.325,23040.0,36.9,BMG Omega,blank,0
A08,0.35100000000000003,23400.0,37.5,BMG Omega,blank,0
A08,0.36200000000000004,23760.0,37.5,BMG Omega,blank,0
A08,0.294,24120.0,37.5,BMG Omega,blank,0
A08,0.341,24480.0,37.2,BMG Omega,blank,0
A08,0.26,2160.0,36.9,BMG Omega,blank,0
A08,0.32799999999999996,24840.0,37.0,BMG Omega,blank,0
A08,0.299,25200.0,36.9,BMG Omega,blank,0
A08,0.348,25560.0,37.1,BMG Omega,blank,0
A08,0.315,25920.0,37.2,BMG Omega,blank,0
A08,0.344,26280.0,37.5,BMG Omega,blank,0
A08,0.348,26640.0,37.5,BMG Omega,blank,0
A08,0.365,27000.0,37.5,BMG Omega,blank,0
A08,0.301,27360.0,37.6,BMG Omega,blank,0
A08,0.295,27720.0,37.5,BMG Omega,blank,0
A08,0.326,28080.0,37.0,BMG Omega,blank,0
A08,0.345,2520.0,37.3,BMG Omega,blank,0
A08,0.281,28440.0,36.6,BMG Omega,blank,0
A08,0.306,28800.0,37.0,BMG Omega,blank,0
A08,0.287,29160.0,37.2,BMG Omega,blank,0
A08,0.253,29520.0,37.4,BMG Omega,blank,0
A08,0.276,29880.0,37.6,BMG Omega,blank,0
A08,0.268,30240.0,37.5,BMG Omega,blank,0
A08,0.266,30600.0,37.5,BMG Omega,blank,0
A08,0.257,30960.0,37.5,BMG Omega,blank,0
A08,0.285,31320.0,37.5,BMG Omega,blank,0
A08,0.257,31680.0,37.5,BMG Omega,blank,0
A08,0.32,2880.0,37.2,BMG Omega,blank,0
A08,0.29600000000000004,32040.0,36.7,BMG Omega,blank,0
A08,0.299,32400.0,37.0,BMG Omega,blank,0
A08,0.261,32760.0,37.0,BMG Omega,blank,0
A08,0.285,33120.0,36.6,BMG Omega,blank,0
A08,0.309,33480.0,37.0,BMG Omega,blank,0
A08,0.32299999999999995,33840.0,37.5,BMG Omega,blank,0
A08,0.281,34200.0,37.3,BMG Omega,blank,0
