well,od_600nm,time_s,temp_C,instrument,strain,replicate
B11,0.07710000128,79970.4,37.0,infinite,blank,0
B11,0.07549999654,80265.5,37.4,infinite,blank,0
B11,0.07710000128,80560.6,37.5,infinite,blank,0
B11,0.07699999957999999,80855.7,37.2,infinite,blank,0
B11,0.07710000128,81150.8,37.6,infinite,blank,0
B11,0.07710000128,81445.8,36.9,infinite,blank,0
B11,0.07720000297,81740.9,37.4,infinite,blank,0
B11,0.07710000128,82036.0,37.3,infinite,blank,0
B11,0.07729999721,7967.2,37.5,infinite,blank,0
B11,0.07710000128,82331.1,37.2,infinite,blank,0
B11,0.07699999957999999,82626.2,37.6,infinite,blank,0
B11,0.07710000128,82921.3,37.2,infinite,blank,0
B11,0.07710000128,83216.4,37.6,infinite,blank,0
B11,0.07720000297,83511.5,37.0,infinite,blank,0
B11,0.07710000128,83806.6,37.3,infinite,blank,0
B11,0.07720000297,84101.7,37.6,infinite,blank,0
B11,0.07710000128,84396.7,37.0,infinite,blank,0
B11,0.07729999721,84691.8,37.4,infinite,blank,0
B11,0.07720000297,84986.9,37.5,infinite,blank,0
B11,0.07710000128,8262.2,37.3,infinite,blank,0
B11,0.07720000297,85282.0,37.1,infinite,blank,0
B11,0.07729999721,85577.1,37.6,infinite,blank,0
B11,0.07729999721,85872.2,37.0,infinite,blank,0
B11,0.07729999721,86167.3,37.5,infinite,blank,0
B11,0.0773999989,86462.4,37.3,infinite,blank,0
B11,0.07710000128,86757.5,37.4,infinite,blank,0
B11,0.0773999989,589.8,37.1,infinite,blank,0
B11,0.07710000128,8557.7,37.2,infinite,blank,0
B11,0.07720000297,8852.8,37.6,infinite,blank,0
B11,0.07720000297,9147.8,37.0,infinite,blank,0
B11,0.07720000297,9443.0,37.5,infinite,blank,0
B11,0.0773999989,9738.0,37.2,infinite,blank,0
B11,0.07710000128,10033.1,37.2,infinite,blank,0
B11,0.07720000297,10328.2,37.6,infinite,blank,0
B11,0.07710000128,10623.3,37.1,infinite,blank,0
B11,0.07729999721,10918.4,37.6,infinite,blank,0
B11,0.07710000128,11213.5,37.1,infinite,blank,0
B11,0.07769999653,884.9,37.2,infinite,blank,0
B11,0.07720000297,11508.6,37.6,infinite,blank,0
B11,0.07699999957999999,11803.7,37.0,infinite,blank,0
B11,0.07720000297,12098.8,37.4,infinite,blank,0
B11,0.07729999721,12393.9,37.2,infinite,blank,0
B11,0.07710000128,12689.0,37.3,infinite,blank,0
B11,0.07710000128,12984.1,37.5,infinite,blank,0
B11,0.07699999957999999,13279.2,37.3,infinite,blank,0
B11,0.07689999789,13574.3,37.6,infinite,blank,0
B11,0.07720000297,13869.4,37.2,infinite,blank,0
B11,0.07699999957999999,14164.5,37.6,infinite,blank,0
B11,0.07729999721,1180.0,37.5,infinite,blank,0
B11,0.07720000297,14459.6,37.1,infinite,blank,0
B11,0.07720000297,14754.7,37.6,infinite,blank,0
B11,0.07720000297,15049.8,37.1,infinite,blank,0
B11,0.0773999989,15344.8,37.3,infinite,blank,0
B11,0.07729999721,15639.9,37.5,infinite,blank,0
B11,0.07720000297,15935.0,36.9,infinite,blank,0
B11,0.0773999989,16230.5,37.4,infinite,blank,0
B11,0.07710000128,16525.5,37.3,infinite,blank,0
B11,0.07720000297,16820.6,37.2,infinite,blank,0
B11,0.07720000297,17115.7,37.5,infinite,blank,0
B11,0.0773999989,1475.1,37.2,infinite,blank,0
B11,0.07720000297,17410.8,37.2,infinite,blank,0
B11,0.07710000128,17705.9,37.6,infinite,blank,0
B11,0.07729999721,18001.0,37.3,infinite,blank,0
B11,0.07729999721,18296.1,37.6,infinite,blank,0
B11,0.07720000297,18591.2,37.3,infinite,blank,0
B11,0.07699999957999999,18886.3,37.5,infinite,blank,0
B11,0.07720000297,19181.4,37.2,infinite,blank,0
B11,0.07699999957999999,19476.5,37.6,infinite,blank,0
B11,0.07710000128,19771.5,37.2,infinite,blank,0
B11,0.07680000365,20066.7,37.6,infinite,blank,0
B11,0.0773999989,1770.2,36.9,infinite,blank,0
B11,0.07710000128,20361.8,36.9,infinite,blank,0
B11,0.07699999957999999,20656.8,37.5,infinite,blank,0
B11,0.07720000297,20951.9,37.2,infinite,blank,0
B11,0.07699999957999999,21247.0,37.4,infinite,blank,0
B11,0.07720000297,21542.1,37.4,infinite,blank,0
B11,0.07689999789,21837.2,37.3,infinite,blank,0
B11,0.07660000026000001,22132.3,37.6,infinite,blank,0
B11,0.0773999989,22427.4,37.2,infinite,blank,0
B11,0.0773999989,22722.5,37.6,infinite,blank,0
B11,0.07699999957999999,23017.6,36.9,infinite,blank,0
B11,0.07760000229,2065.3,36.9,infinite,blank,0
B11,0.07729999721,23312.7,37.4,infinite,blank,0
B11,0.07699999957999999,23607.8,37.6,infinite,blank,0
B11,0.07729999721,23902.9,37.2,infinite,blank,0
B11,0.07710000128,24198.0,37.5,infinite,blank,0
B11,0.07729999721,24493.1,37.3,infinite,blank,0
B11,0.07729999721,24788.1,37.2,infinite,blank,0
B11,0.07729999721,25083.2,37.6,infinite,blank,0
B11,0.07720000297,25378.3,37.0,infinite,blank,0
B11,0.07720000297,25673.4,37.6,infinite,blank,0
B11,0.07720000297,25968.5,37.3,infinite,blank,0
B11,0.07729999721,2360.4,36.9,infinite,blank,0
B11,0.07710000128,26263.6,37.3,infinite,blank,0
B11,0.07720000297,26558.7,37.6,infinite,blank,0
B11,0.07729999721,26853.8,37.1,infinite,blank,0
B11,0.07710000128,27148.9,37.6,infinite,blank,0
B11,0.07720000297,27444.0,36.9,infinite,blank,0
B11,0.07699999957999999,27739.1,37.5,infinite,blank,0
B11,0.0773999989,28034.2,37.2,infinite,blank,0
B11,0.07710000128,28329.3,37.1,infinite,blank,0
B11,0.07710000128,28624.4,37.5,infinite,blank,0
B11,0.07689999789,28919.5,37.5,infinite,blank,0
B2,0.08030000329,0.0,36.5,infinite,blank,0
B2,0.08179999887999999,2655.5,37.1,infinite,blank,0
B2,0.08169999719,29214.6,37.1,infinite,blank,0
B2,0.08200000226,29509.7,37.6,infinite,blank,0
B2,0.08190000057,29804.8,37.2,infinite,blank,0
B2,0.08129999787,30099.9,37.3,infinite,blank,0
B2,0.08139999956,30395.0,37.6,infinite,blank,0
B2,0.08209999651000001,30690.0,37.1,infinite,blank,0
B2,0.08169999719,30985.1,37.5,infinite,blank,0
B2,0.08190000057,31280.2,37.5,infinite,blank,0
B2,0.08129999787,31575.3,37.2,infinite,blank,0
B2,0.08209999651000001,31870.4,37.7,infinite,blank,0
B2,0.08200000226,2950.6,37.1,infinite,blank,0
B2,0.08169999719,32165.5,37.2,infinite,blank,0
B2,0.08190000057,32460.6,37.2,infinite,blank,0
B2,0.08179999887999999,32755.7,37.5,infinite,blank,0
B2,0.08190000057,33050.8,37.5,infinite,blank,0
B2,0.08200000226,33345.9,36.9,infinite,blank,0
B2,0.08190000057,33641.0,37.5,infinite,blank,0
B2,0.08179999887999999,33936.1,37.5,infinite,blank,0
B2,0.08200000226,34231.2,37.0,infinite,blank,0
B2,0.08179999887999999,34526.3,37.4,infinite,blank,0
B2,0.08200000226,34821.4,37.6,infinite,blank,0
B2,0.08150000125,3245.7,37.3,infinite,blank,0
B2,0.08209999651000001,35116.5,37.1,infinite,blank,0
B2,0.08179999887999999,35411.6,37.5,infinite,blank,0
B2,0.08169999719,35706.7,37.5,infinite,blank,0
B2,0.08190000057,36001.8,36.9,infinite,blank,0
B2,0.08169999719,36296.9,37.4,infinite,blank,0
B2,0.08200000226,36592.0,37.6,infinite,blank,0
B2,0.08169999719,36887.1,37.0,infinite,blank,0
B2,0.08160000294,37182.1,37.4,infinite,blank,0
B2,0.0821999982,37477.2,37.5,infinite,blank,0
B2,0.0821999982,37772.3,36.9,infinite,blank,0
B2,0.08190000057,3540.8,37.4,infinite,blank,0
B2,0.08209999651000001,38067.4,37.3,infinite,blank,0
B2,0.08139999956,38362.5,37.6,infinite,blank,0
B2,0.0821999982,38657.6,37.0,infinite,blank,0
B2,0.08209999651000001,38952.7,37.2,infinite,blank,0
B2,0.08200000226,39247.8,37.6,infinite,blank,0
B2,0.08160000294,39542.9,37.0,infinite,blank,0
B2,0.08200000226,39838.0,37.3,infinite,blank,0
B2,0.08209999651000001,40133.1,37.6,infinite,blank,0
B2,0.08209999651000001,40428.1,37.1,infinite,blank,0
B2,0.08190000057,40723.2,37.2,infinite,blank,0
B2,0.08200000226,3835.8,37.6,infinite,blank,0
B2,0.08179999887999999,41018.3,37.5,infinite,blank,0
B2,0.08200000226,41313.4,37.3,infinite,blank,0
B2,0.08160000294,41608.5,37.0,infinite,blank,0
B2,0.08190000057,41903.6,37.4,infinite,blank,0
B2,0.08190000057,42198.7,37.5,infinite,blank,0
B2,0.08179999887999999,42493.8,37.0,infinite,blank,0
B2,0.08209999651000001,42788.9,37.4,infinite,blank,0
B2,0.08209999651000001,43084.0,37.6,infinite,blank,0
B2,0.08209999651000001,43379.1,37.0,infinite,blank,0
B2,0.08190000057,43674.2,37.3,infinite,blank,0
B2,0.08169999719,4130.9,37.1,infinite,blank,0
B2,0.08160000294,43969.2,37.4,infinite,blank,0
B2,0.08160000294,44264.3,37.6,infinite,blank,0
B2,0.08169999719,44559.4,36.9,infinite,blank,0
B2,0.08200000226,44854.5,37.4,infinite,blank,0
B2,0.08190000057,45149.6,37.6,infinite,blank,0
B2,0.08190000057,45444.7,37.1,infinite,blank,0
B2,0.08190000057,45739.8,37.2,infinite,blank,0
B2,0.08209999651000001,46034.9,37.6,infinite,blank,0
B2,0.08190000057,46330.0,37.5,infinite,blank,0
B2,0.08200000226,46625.1,36.9,infinite,blank,0
B2,0.08160000294,4426.0,37.3,infinite,blank,0
B2,0.08179999887999999,46920.2,37.5,infinite,blank,0
B2,0.08200000226,47215.2,37.5,infinite,blank,0
B2,0.08179999887999999,47510.3,37.1,infinite,blank,0
B2,0.08229999989,47805.4,37.4,infinite,blank,0
B2,0.08209999651000001,48100.5,37.6,infinite,blank,0
B2,0.08200000226,48395.6,37.1,infinite,blank,0
B2,0.08190000057,48690.7,37.5,infinite,blank,0
B2,0.08190000057,48985.8,37.5,infinite,blank,0
B2,0.08269999921,49280.9,37.1,infinite,blank,0
B2,0.08200000226,49576.0,37.6,infinite,blank,0
B2,0.08139999956,4721.1,37.5,infinite,blank,0
B2,0.08200000226,49871.0,37.5,infinite,blank,0
B2,0.08280000091,50166.1,37.2,infinite,blank,0
B2,0.08200000226,50461.2,37.7,infinite,blank,0
B2,0.08269999921,50756.3,36.9,infinite,blank,0
B2,0.08160000294,51051.4,37.4,infinite,blank,0
B2,0.08160000294,51346.5,37.5,infinite,blank,0
B2,0.08169999719,51641.6,36.9,infinite,blank,0
B2,0.08169999719,51936.7,37.5,infinite,blank,0
B2,0.08179999887999999,52231.7,37.6,infinite,blank,0
B2,0.08160000294,52526.8,37.0,infinite,blank,0
B2,0.08150000125,5016.2,37.4,infinite,blank,0
B2,0.08129999787,52821.9,37.4,infinite,blank,0
B2,0.08169999719,53117.0,37.5,infinite,blank,0
B2,0.08460000157,53412.1,37.2,infinite,blank,0
B2,0.08139999956,53707.2,37.6,infinite,blank,0
B2,0.0829000026,54002.3,37.0,infinite,blank,0
B2,0.08229999989,54297.4,37.4,infinite,blank,0
B2,0.08190000057,54592.5,37.6,infinite,blank,0
B2,0.08190000057,54887.6,36.9,infinite,blank,0
B2,0.08500000089,55182.7,37.6,infinite,blank,0
B2,0.08190000057,55477.8,37.3,infinite,blank,0
B2,0.08179999887999999,5311.3,37.1,infinite,blank,0
B2,0.08169999719,55772.8,37.2,infinite,blank,0
B2,0.08139999956,56068.0,37.6,infinite,blank,0
B2,0.08160000294,56363.1,36.9,infinite,blank,0
B2,0.08600000292000001,56658.1,37.4,infinite,blank,0
B2,0.08139999956,56953.2,37.5,infinite,blank,0
B2,0.08410000056,57248.3,37.1,infinite,blank,0
B2,0.08169999719,57543.4,37.6,infinite,blank,0
B2,0.08160000294,57838.5,37.3,infinite,blank,0
B2,0.08139999956,58133.6,37.2,infinite,blank,0
B2,0.08169999719,58428.7,37.6,infinite,blank,0
B2,0.08139999956,294.8,37.3,infinite,blank,0
B2,0.08160000294,5606.4,37.5,infinite,blank,0
B2,0.08179999887999999,58723.8,36.9,infinite,blank,0
B2,0.08150000125,59018.9,37.5,infinite,blank,0
B2,0.08169999719,59314.0,37.3,infinite,blank,0
B2,0.08179999887999999,59609.1,37.3,infinite,blank,0
B2,0.08169999719,59904.2,37.6,infinite,blank,0
B2,0.08160000294,60199.3,37.4,infinite,blank,0
B2,0.08129999787,60494.4,37.3,infinite,blank,0
B2,0.08169999719,60789.4,37.5,infinite,blank,0
B2,0.08139999956,61084.5,37.2,infinite,blank,0
B2,0.08169999719,61379.6,37.3,infinite,blank,0
B2,0.08150000125,5901.5,37.2,infinite,blank,0
B2,0.08160000294,61674.7,37.5,infinite,blank,0
B2,0.08160000294,61969.8,37.0,infinite,blank,0
B2,0.08150000125,62264.9,37.5,infinite,blank,0
B2,0.08160000294,62560.0,37.3,infinite,blank,0
B2,0.08179999887999999,62855.1,37.4,infinite,blank,0
B2,0.08160000294,63150.2,37.6,infinite,blank,0
B2,0.08179999887999999,63445.3,37.2,infinite,blank,0
B2,0.08160000294,63740.4,37.6,infinite,blank,0
B2,0.08169999719,64035.5,37.0,infinite,blank,0
B2,0.08179999887999999,64330.6,37.6,infinite,blank,0
B2,0.08150000125,6196.6,37.2,infinite,blank,0
B2,0.08179999887999999,64625.7,36.9,infinite,blank,0
B2,0.08169999719,64920.8,37.4,infinite,blank,0
B2,0.08160000294,65215.9,37.4,infinite,blank,0
B2,0.08160000294,65510.9,37.1,infinite,blank,0
B2,0.08160000294,65806.0,37.6,infinite,blank,0
B2,0.08150000125,66101.1,37.0,infinite,blank,0
B2,0.08160000294,66396.2,37.6,infinite,blank,0
B2,0.08139999956,66691.3,37.1,infinite,blank,0
B2,0.08160000294,66986.4,37.6,infinite,blank,0
B2,0.08179999887999999,67281.5,36.9,infinite,blank,0
B2,0.08179999887999999,6491.7,37.6,infinite,blank,0
B2,0.08179999887999999,67576.6,37.6,infinite,blank,0
B2,0.09170000255,67871.7,36.9,infinite,blank,0
B2,0.08150000125,68166.8,37.6,infinite,blank,0
B2,0.08150000125,68461.9,36.9,infinite,blank,0
B2,0.08160000294,68757.0,37.6,infinite,blank,0
B2,0.08160000294,69052.1,36.9,infinite,blank,0
B2,0.08150000125,69347.2,37.6,infinite,blank,0
B2,0.08129999787,69642.2,37.0,infinite,blank,0
B2,0.08150000125,69937.3,37.5,infinite,blank,0
B2,0.08120000362,70232.4,37.1,infinite,blank,0
B2,0.08160000294,6786.8,37.0,infinite,blank,0
B2,0.08120000362,70527.5,37.3,infinite,blank,0
B2,0.08139999956,70822.6,37.6,infinite,blank,0
B2,0.08190000057,71117.7,37.2,infinite,blank,0
B2,0.08110000193,71412.8,37.6,infinite,blank,0
B2,0.08139999956,71707.9,36.9,infinite,blank,0
B2,0.08150000125,72003.0,37.5,infinite,blank,0
B2,0.08129999787,72298.1,37.2,infinite,blank,0
B2,0.08259999752000001,72593.2,37.4,infinite,blank,0
B2,0.08179999887999999,72888.3,37.2,infinite,blank,0
B2,0.08120000362,73183.3,37.5,infinite,blank,0
B2,0.08150000125,7081.9,37.3,infinite,blank,0
B2,0.08150000125,73478.4,37.1,infinite,blank,0
B2,0.08179999887999999,73773.5,37.4,infinite,blank,0
B2,0.08139999956,74068.6,37.3,infinite,blank,0
B2,0.08139999956,74363.7,37.4,infinite,blank,0
B2,0.08160000294,74658.8,37.5,infinite,blank,0
B2,0.08160000294,74953.9,37.0,infinite,blank,0
B2,0.08129999787,75249.0,37.6,infinite,blank,0
B2,0.08129999787,75544.1,37.3,infinite,blank,0
B2,0.08150000125,75839.2,37.4,infinite,blank,0
B2,0.08129999787,76134.3,37.6,infinite,blank,0
B2,0.08179999887999999,7377.0,37.6,infinite,blank,0
B2,0.08150000125,76429.3,37.2,infinite,blank,0
B2,0.08150000125,76724.4,37.5,infinite,blank,0
B2,0.08150000125,77019.5,37.1,infinite,blank,0
B2,0.08120000362,77314.6,37.5,infinite,blank,0
B2,0.08160000294,77609.7,37.5,infinite,blank,0
B2,0.08120000362,77904.8,37.1,infinite,blank,0
B2,0.08120000362,78199.9,37.6,infinite,blank,0
B2,0.08139999956,78495.0,36.9,infinite,blank,0
B2,0.08150000125,78790.1,37.6,infinite,blank,0
B2,0.08100000024000001,79085.1,37.4,infinite,blank,0
B2,0.08160000294,7672.0,36.9,infinite,blank,0
B2,0.08129999787,79380.2,37.1,infinite,blank,0
B2,0.09170000255,79675.3,37.6,infinite,blank,0
B2,0.08129999787,79970.4,37.0,infinite,blank,0
B2,0.08150000125,80265.5,37.4,infinite,blank,0
B2,0.08659999818,80560.6,37.5,infinite,blank,0
B2,0.08139999956,80855.7,37.2,infinite,blank,0
B2,0.08169999719,81150.8,37.6,infinite,blank,0
B2,0.08190000057,81445.8,36.9,infinite,blank,0
B2,0.08129999787,81740.9,37.4,infinite,blank,0
B2,0.08240000159,82036.0,37.3,infinite,blank,0
B2,0.08179999887999999,7967.2,37.5,infinite,blank,0
B2,0.08150000125,82331.1,37.2,infinite,blank,0
B2,0.08150000125,82626.2,37.6,infinite,blank,0
B2,0.08139999956,82921.3,37.2,infinite,blank,0
B2,0.08169999719,83216.4,37.6,infinite,blank,0
B2,0.08160000294,83511.5,37.0,infinite,blank,0
B2,0.08139999956,83806.6,37.3,infinite,blank,0
B2,0.08169999719,84101.7,37.6,infinite,blank,0
B2,0.08160000294,84396.7,37.0,infinite,blank,0
B2,0.08160000294,84691.8,37.4,infinite,blank,0
B2,0.08150000125,84986.9,37.5,infinite,blank,0
B2,0.08089999855,8262.2,37.3,infinite,blank,0
B2,0.08110000193,85282.0,37.1,infinite,blank,0
B2,0.08160000294,85577.1,37.6,infinite,blank,0
B2,0.08139999956,85872.2,37.0,infinite,blank,0
B2,0.08150000125,86167.3,37.5,infinite,blank,0
B2,0.08139999956,86462.4,37.3,infinite,blank,0
B2,0.08330000192,86757.5,37.4,infinite,blank,0
B2,0.08190000057,589.8,37.1,infinite,blank,0
B2,0.08169999719,8557.7,37.2,infinite,blank,0
B2,0.08150000125,8852.8,37.6,infinite,blank,0
B2,0.08179999887999999,9147.8,37.0,infinite,blank,0
B2,0.08200000226,9443.0,37.5,infinite,blank,0
B2,0.08190000057,9738.0,37.2,infinite,blank,0
B2,0.08169999719,10033.1,37.2,infinite,blank,0
B2,0.08179999887999999,10328.2,37.6,infinite,blank,0
B2,0.08179999887999999,10623.3,37.1,infinite,blank,0
B2,0.08169999719,10918.4,37.6,infinite,blank,0
B2,0.08179999887999999,11213.5,37.1,infinite,blank,0
B2,0.08129999787,884.9,37.2,infinite,blank,0
B2,0.08190000057,11508.6,37.6,infinite,blank,0
B2,0.08169999719,11803.7,37.0,infinite,blank,0
B2,0.08190000057,12098.8,37.4,infinite,blank,0
B2,0.08190000057,12393.9,37.2,infinite,blank,0
B2,0.08179999887999999,12689.0,37.3,infinite,blank,0
B2,0.08179999887999999,12984.1,37.5,infinite,blank,0
B2,0.08190000057,13279.2,37.3,infinite,blank,0
B2,0.08190000057,13574.3,37.6,infinite,blank,0
B2,0.08169999719,13869.4,37.2,infinite,blank,0
B2,0.08190000057,14164.5,37.6,infinite,blank,0
B2,0.08179999887999999,1180.0,37.5,infinite,blank,0
B2,0.08179999887999999,14459.6,37.1,infinite,blank,0
B2,0.08169999719,14754.7,37.6,infinite,blank,0
B2,0.08179999887999999,15049.8,37.1,infinite,blank,0
B2,0.08179999887999999,15344.8,37.3,infinite,blank,0
B2,0.08200000226,15639.9,37.5,infinite,blank,0
B2,0.08179999887999999,15935.0,36.9,infinite,blank,0
B2,0.08190000057,16230.5,37.4,infinite,blank,0
B2,0.08200000226,16525.5,37.3,infinite,blank,0
B2,0.08169999719,16820.6,37.2,infinite,blank,0
B2,0.08200000226,17115.7,37.5,infinite,blank,0
B2,0.08120000362,1475.1,37.2,infinite,blank,0
B2,0.08169999719,17410.8,37.2,infinite,blank,0
B2,0.08179999887999999,17705.9,37.6,infinite,blank,0
B2,0.08160000294,18001.0,37.3,infinite,blank,0
B2,0.08169999719,18296.1,37.6,infinite,blank,0
B2,0.0821999982,18591.2,37.3,infinite,blank,0
B2,0.08139999956,18886.3,37.5,infinite,blank,0
B2,0.08150000125,19181.4,37.2,infinite,blank,0
B2,0.08179999887999999,19476.5,37.6,infinite,blank,0
B2,0.08139999956,19771.5,37.2,infinite,blank,0
B2,0.08169999719,20066.7,37.6,infinite,blank,0
B2,0.08179999887999999,1770.2,36.9,infinite,blank,0
B2,0.08179999887999999,20361.8,36.9,infinite,blank,0
B2,0.08160000294,20656.8,37.5,infinite,blank,0
B2,0.08150000125,20951.9,37.2,infinite,blank,0
B2,0.08190000057,21247.0,37.4,infinite,blank,0
B2,0.08169999719,21542.1,37.4,infinite,blank,0
B2,0.08160000294,21837.2,37.3,infinite,blank,0
B2,0.08190000057,22132.3,37.6,infinite,blank,0
B2,0.08169999719,22427.4,37.2,infinite,blank,0
B2,0.08169999719,22722.5,37.6,infinite,blank,0
B2,0.08169999719,23017.6,36.9,infinite,blank,0
B2,0.08209999651000001,2065.3,36.9,infinite,blank,0
B2,0.08160000294,23312.7,37.4,infinite,blank,0
B2,0.08190000057,23607.8,37.6,infinite,blank,0
B2,0.08129999787,23902.9,37.2,infinite,blank,0
B2,0.08129999787,24198.0,37.5,infinite,blank,0
B2,0.08169999719,24493.1,37.3,infinite,blank,0
B2,0.08150000125,24788.1,37.2,infinite,blank,0
B2,0.08139999956,25083.2,37.6,infinite,blank,0
B2,0.08160000294,25378.3,37.0,infinite,blank,0
B2,0.08139999956,25673.4,37.6,infinite,blank,0
B2,0.08179999887999999,25968.5,37.3,infinite,blank,0
B2,0.08160000294,2360.4,36.9,infinite,blank,0
B2,0.08169999719,26263.6,37.3,infinite,blank,0
B2,0.08190000057,26558.7,37.6,infinite,blank,0
B2,0.08139999956,26853.8,37.1,infinite,blank,0
B2,0.08160000294,27148.9,37.6,infinite,blank,0
B2,0.08179999887999999,27444.0,36.9,infinite,blank,0
B2,0.08150000125,27739.1,37.5,infinite,blank,0
B2,0.08190000057,28034.2,37.2,infinite,blank,0
B2,0.08190000057,28329.3,37.1,infinite,blank,0
B2,0.08169999719,28624.4,37.5,infinite,blank,0
B2,0.08190000057,28919.5,37.5,infinite,blank,0
B3,0.0773999989,0.0,36.5,infinite,blank,0
B3,0.0775000006,2655.5,37.1,infinite,blank,0
B3,0.07729999721,29214.6,37.1,infinite,blank,0
B3,0.07760000229,29509.7,37.6,infinite,blank,0
B3,0.0773999989,29804.8,37.2,infinite,blank,0
B3,0.0773999989,30099.9,37.3,infinite,blank,0
B3,0.07729999721,30395.0,37.6,infinite,blank,0
B3,0.07769999653,30690.0,37.1,infinite,blank,0
B3,0.07729999721,30985.1,37.5,infinite,blank,0
B3,0.0775000006,31280.2,37.5,infinite,blank,0
B3,0.07720000297,31575.3,37.2,infinite,blank,0
B3,0.0775000006,31870.4,37.7,infinite,blank,0
B3,0.07760000229,2950.6,37.1,infinite,blank,0
B3,0.07720000297,32165.5,37.2,infinite,blank,0
B3,0.0773999989,32460.6,37.2,infinite,blank,0
B3,0.07720000297,32755.7,37.5,infinite,blank,0
B3,0.0775000006,33050.8,37.5,infinite,blank,0
B3,0.07729999721,33345.9,36.9,infinite,blank,0
B3,0.07729999721,33641.0,37.5,infinite,blank,0
B3,0.0773999989,33936.1,37.5,infinite,blank,0
B3,0.07769999653,34231.2,37.0,infinite,blank,0
B3,0.07710000128,34526.3,37.4,infinite,blank,0
B3,0.07769999653,34821.4,37.6,infinite,blank,0
B3,0.0775000006,3245.7,37.3,infinite,blank,0
B3,0.07729999721,35116.5,37.1,infinite,blank,0
B3,0.0773999989,35411.6,37.5,infinite,blank,0
B3,0.07720000297,35706.7,37.5,infinite,blank,0
B3,0.0773999989,36001.8,36.9,infinite,blank,0
B3,0.07729999721,36296.9,37.4,infinite,blank,0
B3,0.0775000006,36592.0,37.6,infinite,blank,0
B3,0.07720000297,36887.1,37.0,infinite,blank,0
B3,0.07729999721,37182.1,37.4,infinite,blank,0
B3,0.0773999989,37477.2,37.5,infinite,blank,0
B3,0.07729999721,37772.3,36.9,infinite,blank,0
B3,0.0773999989,3540.8,37.4,infinite,blank,0
B3,0.0773999989,38067.4,37.3,infinite,blank,0
B3,0.0775000006,38362.5,37.6,infinite,blank,0
B3,0.0775000006,38657.6,37.0,infinite,blank,0
B3,0.0773999989,38952.7,37.2,infinite,blank,0
B3,0.07720000297,39247.8,37.6,infinite,blank,0
B3,0.0773999989,39542.9,37.0,infinite,blank,0
B3,0.07729999721,39838.0,37.3,infinite,blank,0
B3,0.0775000006,40133.1,37.6,infinite,blank,0
B3,0.07729999721,40428.1,37.1,infinite,blank,0
B3,0.0773999989,40723.2,37.2,infinite,blank,0
B3,0.0773999989,3835.8,37.6,infinite,blank,0
B3,0.07720000297,41018.3,37.5,infinite,blank,0
B3,0.0773999989,41313.4,37.3,infinite,blank,0
B3,0.07729999721,41608.5,37.0,infinite,blank,0
B3,0.0773999989,41903.6,37.4,infinite,blank,0
B3,0.07729999721,42198.7,37.5,infinite,blank,0
