well,od_600nm,time_s,temp_C,strain,medium,replicate
F3,0.07710000128,9335.7,39.2,blank,blank,14
F3,0.07699999957999999,9610.2,39.4,blank,blank,14
F3,0.07710000128,9884.8,39.7,blank,blank,14
F3,0.07789999992,10159.4,39.2,blank,blank,14
F3,0.07710000128,10434.0,39.8,blank,blank,14
F3,0.07720000297,823.4,39.4,blank,blank,14
F3,0.07760000229,10708.6,39.1,blank,blank,14
F3,0.0775000006,10983.2,39.8,blank,blank,14
F3,0.0775000006,11257.8,39.1,blank,blank,14
F3,0.07760000229,11532.4,39.6,blank,blank,14
F3,0.0773999989,11807.0,39.1,blank,blank,14
F3,0.0775000006,12081.5,39.2,blank,blank,14
F3,0.0773999989,12356.1,39.7,blank,blank,14
F3,0.0773999989,12630.7,39.1,blank,blank,14
F3,0.07710000128,12905.3,39.5,blank,blank,14
F3,0.0773999989,13179.9,39.7,blank,blank,14
F3,0.07699999957999999,1098.0,38.9,blank,blank,14
F3,0.07760000229,13454.5,39.2,blank,blank,14
F3,0.07710000128,13729.1,39.7,blank,blank,14
F3,0.0775000006,14003.7,39.1,blank,blank,14
F3,0.0773999989,14278.3,39.6,blank,blank,14
F3,0.07729999721,14552.8,39.7,blank,blank,14
F3,0.0773999989,14827.4,39.3,blank,blank,14
F3,0.07729999721,15102.0,39.6,blank,blank,14
F3,0.0773999989,15376.6,39.1,blank,blank,14
F3,0.07699999957999999,15651.2,39.6,blank,blank,14
F3,0.07729999721,15925.8,39.1,blank,blank,14
F3,0.07720000297,1372.6,39.0,blank,blank,14
F3,0.07720000297,16200.4,39.5,blank,blank,14
F3,0.0773999989,16475.0,39.6,blank,blank,14
F3,0.0775000006,16749.6,39.5,blank,blank,14
F3,0.07720000297,17024.2,39.1,blank,blank,14
F3,0.07729999721,17298.8,39.5,blank,blank,14
F3,0.07760000229,17573.3,39.5,blank,blank,14
F3,0.0773999989,17847.9,39.5,blank,blank,14
F3,0.0773999989,18122.5,39.5,blank,blank,14
F3,0.0775000006,18397.1,39.4,blank,blank,14
F3,0.0773999989,18671.7,39.6,blank,blank,14
F3,0.07720000297,1647.2,39.3,blank,blank,14
F3,0.07760000229,18946.3,39.4,blank,blank,14
F3,0.0775000006,19220.9,39.7,blank,blank,14
F3,0.0773999989,19495.5,39.3,blank,blank,14
F3,0.07689999789,19770.1,39.6,blank,blank,14
F3,0.0775000006,20044.7,39.1,blank,blank,14
F3,0.0773999989,20319.2,39.7,blank,blank,14
F3,0.07720000297,20593.8,39.5,blank,blank,14
F3,0.07779999822,20868.4,39.7,blank,blank,14
F3,0.07720000297,21143.0,39.1,blank,blank,14
F3,0.07720000297,21417.6,39.8,blank,blank,14
F3,0.0773999989,1921.7,39.5,blank,blank,14
F3,0.0775000006,21692.2,39.1,blank,blank,14
F3,0.07729999721,21966.8,39.8,blank,blank,14
F3,0.07720000297,22241.4,39.2,blank,blank,14
F3,0.07769999653,22516.0,39.7,blank,blank,14
F3,0.07720000297,22790.6,39.4,blank,blank,14
F3,0.07760000229,23065.2,39.5,blank,blank,14
F3,0.0775000006,23339.7,39.3,blank,blank,14
F3,0.07720000297,23614.3,39.6,blank,blank,14
F3,0.0773999989,23889.2,39.1,blank,blank,14
F3,0.07699999957999999,24163.8,39.7,blank,blank,14
F3,0.07720000297,2196.3,39.6,blank,blank,14
F3,0.07720000297,24438.3,39.0,blank,blank,14
F3,0.0773999989,24712.9,39.7,blank,blank,14
F3,0.07729999721,24987.5,39.1,blank,blank,14
F3,0.07680000365,25262.1,39.8,blank,blank,14
F3,0.0773999989,25536.7,39.2,blank,blank,14
F3,0.07689999789,25811.3,39.7,blank,blank,14
F3,0.07769999653,26085.9,39.1,blank,blank,14
F3,0.07720000297,26360.5,39.7,blank,blank,14
F3,0.07699999957999999,26635.1,39.1,blank,blank,14
F3,0.07699999957999999,26909.7,39.7,blank,blank,14
F4,0.08229999989,0.0,22.3,blank,blank,15
F4,0.07800000161000001,2470.9,39.6,blank,blank,15
F4,0.08060000092,27184.3,39.1,blank,blank,15
F4,0.08070000261,27458.8,39.7,blank,blank,15
F4,0.08070000261,27733.4,39.1,blank,blank,15
F4,0.08110000193,28008.0,39.7,blank,blank,15
F4,0.08209999651000001,28282.6,39.0,blank,blank,15
F4,0.08110000193,28557.2,39.7,blank,blank,15
F4,0.08250000328,28831.8,39.1,blank,blank,15
F4,0.08200000226,29106.5,39.7,blank,blank,15
F4,0.08070000261,29381.1,39.0,blank,blank,15
F4,0.08070000261,29655.7,39.6,blank,blank,15
F4,0.07819999754,2745.5,39.6,blank,blank,15
F4,0.08120000362,29930.3,39.1,blank,blank,15
F4,0.08100000024000001,30204.9,39.5,blank,blank,15
F4,0.08129999787,30479.5,39.5,blank,blank,15
F4,0.08120000362,30754.1,39.6,blank,blank,15
F4,0.08049999923,31028.6,39.3,blank,blank,15
F4,0.08160000294,31303.2,39.6,blank,blank,15
F4,0.08110000193,31577.8,39.4,blank,blank,15
F4,0.08150000125,31852.4,39.5,blank,blank,15
F4,0.08120000362,32127.0,39.5,blank,blank,15
F4,0.08120000362,32401.6,39.2,blank,blank,15
F4,0.07819999754,3020.1,39.6,blank,blank,15
F4,0.08139999956,32676.2,39.7,blank,blank,15
F4,0.08129999787,32950.8,39.1,blank,blank,15
F4,0.08120000362,33225.4,39.7,blank,blank,15
F4,0.08079999685,33500.0,39.1,blank,blank,15
F4,0.08110000193,33774.6,39.6,blank,blank,15
F4,0.08160000294,34049.1,39.3,blank,blank,15
F4,0.08120000362,34323.7,39.5,blank,blank,15
F4,0.08150000125,34598.3,39.4,blank,blank,15
F4,0.08089999855,34872.9,39.5,blank,blank,15
F4,0.08169999719,35147.5,39.4,blank,blank,15
F4,0.07840000092999999,3294.7,39.5,blank,blank,15
F4,0.08060000092,35422.1,39.4,blank,blank,15
F4,0.08129999787,35696.7,39.6,blank,blank,15
F4,0.08129999787,35971.6,39.3,blank,blank,15
F4,0.08139999956,36246.2,39.7,blank,blank,15
F4,0.08129999787,36520.7,39.1,blank,blank,15
F4,0.08139999956,36795.3,39.6,blank,blank,15
F4,0.08129999787,37070.1,39.2,blank,blank,15
F4,0.08129999787,37344.7,39.6,blank,blank,15
F4,0.08110000193,37619.3,39.5,blank,blank,15
F4,0.08110000193,37893.9,39.6,blank,blank,15
F4,0.07800000161000001,3569.3,39.4,blank,blank,15
F4,0.08129999787,38168.5,39.5,blank,blank,15
F4,0.08070000261,38443.1,39.5,blank,blank,15
F4,0.08150000125,38717.6,39.5,blank,blank,15
F4,0.08110000193,38992.2,39.4,blank,blank,15
F4,0.08120000362,39266.8,39.6,blank,blank,15
F4,0.08079999685,39541.4,39.3,blank,blank,15
F4,0.08110000193,39816.0,39.7,blank,blank,15
F4,0.08139999956,40090.6,39.4,blank,blank,15
F4,0.08110000193,40365.2,39.7,blank,blank,15
F4,0.08129999787,40639.8,39.1,blank,blank,15
F4,0.07800000161000001,3843.9,39.1,blank,blank,15
F4,0.08120000362,40914.4,39.7,blank,blank,15
F4,0.08100000024000001,41189.0,39.2,blank,blank,15
F4,0.08169999719,41463.5,39.7,blank,blank,15
F4,0.08120000362,41738.1,39.1,blank,blank,15
F4,0.08139999956,42012.7,39.5,blank,blank,15
F4,0.08100000024000001,42287.3,39.4,blank,blank,15
F4,0.08110000193,42561.9,39.4,blank,blank,15
F4,0.08100000024000001,42836.5,39.7,blank,blank,15
F4,0.08150000125,43111.1,39.2,blank,blank,15
F4,0.08110000193,43385.7,39.7,blank,blank,15
F4,0.07840000092999999,4118.5,39.0,blank,blank,15
F4,0.08160000294,43660.3,39.2,blank,blank,15
F4,0.08079999685,43934.8,39.8,blank,blank,15
F4,0.08139999956,44209.4,39.3,blank,blank,15
F4,0.08139999956,44484.0,39.7,blank,blank,15
F4,0.08150000125,44758.7,39.1,blank,blank,15
F4,0.08200000226,45033.3,39.7,blank,blank,15
F4,0.08110000193,45308.0,39.0,blank,blank,15
F4,0.08060000092,45582.6,39.7,blank,blank,15
F4,0.08100000024000001,45857.1,39.0,blank,blank,15
F4,0.08120000362,46131.7,39.7,blank,blank,15
F4,0.07840000092999999,4393.1,39.4,blank,blank,15
F4,0.08139999956,46406.3,39.1,blank,blank,15
F4,0.08139999956,46680.9,39.7,blank,blank,15
F4,0.08089999855,46955.5,39.1,blank,blank,15
F4,0.08089999855,47230.1,39.7,blank,blank,15
F4,0.08070000261,47504.6,39.0,blank,blank,15
F4,0.08150000125,47779.2,39.6,blank,blank,15
F4,0.0821999982,48053.8,39.2,blank,blank,15
F4,0.08129999787,48328.4,39.6,blank,blank,15
F4,0.08100000024000001,48603.0,39.1,blank,blank,15
F4,0.08070000261,48877.6,39.7,blank,blank,15
F4,0.07800000161000001,4667.7,39.6,blank,blank,15
F4,0.08150000125,49152.1,39.1,blank,blank,15
F4,0.08150000125,49426.7,39.7,blank,blank,15
F4,0.08169999719,49701.3,39.1,blank,blank,15
F4,0.08100000024000001,49975.9,39.6,blank,blank,15
F4,0.08110000193,50250.5,39.2,blank,blank,15
F4,0.08169999719,50525.1,39.7,blank,blank,15
F4,0.08100000024000001,50799.7,39.1,blank,blank,15
F4,0.08160000294,51074.2,39.7,blank,blank,15
F4,0.08110000193,51348.8,39.1,blank,blank,15
F4,0.08120000362,51623.4,39.6,blank,blank,15
F4,0.07840000092999999,4942.3,39.6,blank,blank,15
F4,0.08160000294,51898.0,39.2,blank,blank,15
F4,0.08100000024000001,52172.6,39.7,blank,blank,15
F4,0.08100000024000001,52447.2,39.0,blank,blank,15
F4,0.08120000362,52721.8,39.7,blank,blank,15
F4,0.08120000362,52996.4,39.0,blank,blank,15
F4,0.08150000125,53271.0,39.7,blank,blank,15
F4,0.08110000193,53545.6,39.1,blank,blank,15
F4,0.08120000362,53820.1,39.7,blank,blank,15
F4,0.08110000193,54094.7,39.0,blank,blank,15
F4,0.08129999787,54369.3,39.6,blank,blank,15
F4,0.0781000033,274.2,36.4,blank,blank,15
F4,0.07919999957,5216.8,39.1,blank,blank,15
F4,0.08100000024000001,54643.9,39.1,blank,blank,15
F4,0.08110000193,54918.5,39.5,blank,blank,15
F4,0.08129999787,55193.1,39.5,blank,blank,15
F4,0.08129999787,55467.7,39.2,blank,blank,15
F4,0.08129999787,55742.3,39.8,blank,blank,15
F4,0.08129999787,56016.9,39.2,blank,blank,15
F4,0.08139999956,56291.5,39.8,blank,blank,15
F4,0.08110000193,56566.0,39.1,blank,blank,15
F4,0.08150000125,56840.6,39.6,blank,blank,15
F4,0.08139999956,57115.2,39.1,blank,blank,15
F4,0.08049999923,5491.4,39.2,blank,blank,15
F4,0.08139999956,57389.8,39.5,blank,blank,15
F4,0.08089999855,5766.0,39.6,blank,blank,15
F4,0.08120000362,6040.6,39.5,blank,blank,15
F4,0.08129999787,6315.2,39.1,blank,blank,15
F4,0.08070000261,6589.8,39.6,blank,blank,15
F4,0.08110000193,6864.4,39.5,blank,blank,15
F4,0.08139999956,7139.0,39.0,blank,blank,15
F4,0.08120000362,7413.6,39.4,blank,blank,15
F4,0.08110000193,7688.2,39.7,blank,blank,15
F4,0.07829999924,548.8,39.4,blank,blank,15
F4,0.08110000193,7962.7,39.0,blank,blank,15
F4,0.08120000362,8237.3,39.5,blank,blank,15
F4,0.08150000125,8511.9,39.7,blank,blank,15
F4,0.08060000092,8786.5,39.1,blank,blank,15
F4,0.08110000193,9061.1,39.6,blank,blank,15
F4,0.08089999855,9335.7,39.2,blank,blank,15
F4,0.08169999719,9610.2,39.4,blank,blank,15
F4,0.08139999956,9884.8,39.7,blank,blank,15
F4,0.08120000362,10159.4,39.2,blank,blank,15
F4,0.08129999787,10434.0,39.8,blank,blank,15
F4,0.07800000161000001,823.4,39.4,blank,blank,15
F4,0.08169999719,10708.6,39.1,blank,blank,15
F4,0.08150000125,10983.2,39.8,blank,blank,15
F4,0.08089999855,11257.8,39.1,blank,blank,15
F4,0.08160000294,11532.4,39.6,blank,blank,15
F4,0.08160000294,11807.0,39.1,blank,blank,15
F4,0.08129999787,12081.5,39.2,blank,blank,15
F4,0.08139999956,12356.1,39.7,blank,blank,15
F4,0.08179999887999999,12630.7,39.1,blank,blank,15
F4,0.08179999887999999,12905.3,39.5,blank,blank,15
F4,0.08060000092,13179.9,39.7,blank,blank,15
F4,0.07779999822,1098.0,38.9,blank,blank,15
F4,0.08110000193,13454.5,39.2,blank,blank,15
F4,0.08110000193,13729.1,39.7,blank,blank,15
F4,0.08139999956,14003.7,39.1,blank,blank,15
F4,0.08150000125,14278.3,39.6,blank,blank,15
F4,0.08110000193,14552.8,39.7,blank,blank,15
F4,0.08129999787,14827.4,39.3,blank,blank,15
F4,0.08039999752999999,15102.0,39.6,blank,blank,15
F4,0.08139999956,15376.6,39.1,blank,blank,15
F4,0.08039999752999999,15651.2,39.6,blank,blank,15
F4,0.08030000329,15925.8,39.1,blank,blank,15
F4,0.07789999992,1372.6,39.0,blank,blank,15
F4,0.0800999999,16200.4,39.5,blank,blank,15
F4,0.07959999889,16475.0,39.6,blank,blank,15
F4,0.08039999752999999,16749.6,39.5,blank,blank,15
F4,0.07980000227999999,17024.2,39.1,blank,blank,15
F4,0.08079999685,17298.8,39.5,blank,blank,15
F4,0.08100000024000001,17573.3,39.5,blank,blank,15
F4,0.08039999752999999,17847.9,39.5,blank,blank,15
F4,0.0800999999,18122.5,39.5,blank,blank,15
F4,0.0802000016,18397.1,39.4,blank,blank,15
F4,0.08079999685,18671.7,39.6,blank,blank,15
F4,0.0781000033,1647.2,39.3,blank,blank,15
F4,0.08100000024000001,18946.3,39.4,blank,blank,15
F4,0.08110000193,19220.9,39.7,blank,blank,15
F4,0.08110000193,19495.5,39.3,blank,blank,15
F4,0.08079999685,19770.1,39.6,blank,blank,15
F4,0.08049999923,20044.7,39.1,blank,blank,15
F4,0.08150000125,20319.2,39.7,blank,blank,15
F4,0.08139999956,20593.8,39.5,blank,blank,15
F4,0.08110000193,20868.4,39.7,blank,blank,15
F4,0.08129999787,21143.0,39.1,blank,blank,15
F4,0.08179999887999999,21417.6,39.8,blank,blank,15
F4,0.07829999924,1921.7,39.5,blank,blank,15
F4,0.08089999855,21692.2,39.1,blank,blank,15
F4,0.08139999956,21966.8,39.8,blank,blank,15
F4,0.08100000024000001,22241.4,39.2,blank,blank,15
F4,0.08030000329,22516.0,39.7,blank,blank,15
F4,0.08039999752999999,22790.6,39.4,blank,blank,15
F4,0.08079999685,23065.2,39.5,blank,blank,15
F4,0.08110000193,23339.7,39.3,blank,blank,15
F4,0.08110000193,23614.3,39.6,blank,blank,15
F4,0.08100000024000001,23889.2,39.1,blank,blank,15
F4,0.0802000016,24163.8,39.7,blank,blank,15
F4,0.07819999754,2196.3,39.6,blank,blank,15
F4,0.08129999787,24438.3,39.0,blank,blank,15
F4,0.08089999855,24712.9,39.7,blank,blank,15
F4,0.08100000024000001,24987.5,39.1,blank,blank,15
F4,0.08160000294,25262.1,39.8,blank,blank,15
F4,0.0800999999,25536.7,39.2,blank,blank,15
F4,0.08070000261,25811.3,39.7,blank,blank,15
F4,0.08030000329,26085.9,39.1,blank,blank,15
F4,0.08049999923,26360.5,39.7,blank,blank,15
F4,0.08070000261,26635.1,39.1,blank,blank,15
F4,0.08100000024000001,26909.7,39.7,blank,blank,15
F5,0.07729999721,0.0,22.3,blank,blank,16
F5,0.07729999721,2470.9,39.6,blank,blank,16
F5,0.07769999653,27184.3,39.1,blank,blank,16
F5,0.07789999992,27458.8,39.7,blank,blank,16
F5,0.07800000161000001,27733.4,39.1,blank,blank,16
F5,0.07829999924,28008.0,39.7,blank,blank,16
F5,0.07819999754,28282.6,39.0,blank,blank,16
F5,0.07769999653,28557.2,39.7,blank,blank,16
F5,0.0781000033,28831.8,39.1,blank,blank,16
F5,0.07829999924,29106.5,39.7,blank,blank,16
F5,0.07769999653,29381.1,39.0,blank,blank,16
F5,0.07789999992,29655.7,39.6,blank,blank,16
F5,0.07789999992,2745.5,39.6,blank,blank,16
F5,0.07800000161000001,29930.3,39.1,blank,blank,16
F5,0.07840000092999999,30204.9,39.5,blank,blank,16
F5,0.07779999822,30479.5,39.5,blank,blank,16
F5,0.07779999822,30754.1,39.6,blank,blank,16
F5,0.0775000006,31028.6,39.3,blank,blank,16
F5,0.0781000033,31303.2,39.6,blank,blank,16
F5,0.07779999822,31577.8,39.4,blank,blank,16
F5,0.07789999992,31852.4,39.5,blank,blank,16
F5,0.07760000229,32127.0,39.5,blank,blank,16
F5,0.0775000006,32401.6,39.2,blank,blank,16
F5,0.07710000128,3020.1,39.6,blank,blank,16
F5,0.07789999992,32676.2,39.7,blank,blank,16
F5,0.07850000262,32950.8,39.1,blank,blank,16
F5,0.07789999992,33225.4,39.7,blank,blank,16
F5,0.07819999754,33500.0,39.1,blank,blank,16
F5,0.07769999653,33774.6,39.6,blank,blank,16
F5,0.0781000033,34049.1,39.3,blank,blank,16
F5,0.07769999653,34323.7,39.5,blank,blank,16
F5,0.07779999822,34598.3,39.4,blank,blank,16
F5,0.07760000229,34872.9,39.5,blank,blank,16
F5,0.0781000033,35147.5,39.4,blank,blank,16
F5,0.0773999989,3294.7,39.5,blank,blank,16
F5,0.07769999653,35422.1,39.4,blank,blank,16
F5,0.07779999822,35696.7,39.6,blank,blank,16
F5,0.0781000033,35971.6,39.3,blank,blank,16
F5,0.07819999754,36246.2,39.7,blank,blank,16
F5,0.07760000229,36520.7,39.1,blank,blank,16
F5,0.07800000161000001,36795.3,39.6,blank,blank,16
F5,0.07789999992,37070.1,39.2,blank,blank,16
F5,0.07789999992,37344.7,39.6,blank,blank,16
F5,0.0775000006,37619.3,39.5,blank,blank,16
F5,0.07760000229,37893.9,39.6,blank,blank,16
F5,0.0773999989,3569.3,39.4,blank,blank,16
F5,0.07769999653,38168.5,39.5,blank,blank,16
F5,0.07800000161000001,38443.1,39.5,blank,blank,16
F5,0.0775000006,38717.6,39.5,blank,blank,16
F5,0.07789999992,38992.2,39.4,blank,blank,16
F5,0.07769999653,39266.8,39.6,blank,blank,16
F5,0.0781000033,39541.4,39.3,blank,blank,16
F5,0.07789999992,39816.0,39.7,blank,blank,16
F5,0.07800000161000001,40090.6,39.4,blank,blank,16
F5,0.07769999653,40365.2,39.7,blank,blank,16
F5,0.07800000161000001,40639.8,39.1,blank,blank,16
F5,0.07779999822,3843.9,39.1,blank,blank,16
F5,0.07769999653,40914.4,39.7,blank,blank,16
F5,0.07760000229,41189.0,39.2,blank,blank,16
F5,0.07769999653,41463.5,39.7,blank,blank,16
F5,0.0775000006,41738.1,39.1,blank,blank,16
F5,0.07769999653,42012.7,39.5,blank,blank,16
F5,0.07800000161000001,42287.3,39.4,blank,blank,16
F5,0.07769999653,42561.9,39.4,blank,blank,16
F5,0.07819999754,42836.5,39.7,blank,blank,16
F5,0.0781000033,43111.1,39.2,blank,blank,16
F5,0.07769999653,43385.7,39.7,blank,blank,16
F5,0.07800000161000001,4118.5,39.0,blank,blank,16
F5,0.07720000297,43660.3,39.2,blank,blank,16
F5,0.07779999822,43934.8,39.8,blank,blank,16
F5,0.07800000161000001,44209.4,39.3,blank,blank,16
F5,0.0773999989,44484.0,39.7,blank,blank,16
F5,0.07779999822,44758.7,39.1,blank,blank,16
F5,0.0781000033,45033.3,39.7,blank,blank,16
F5,0.07800000161000001,45308.0,39.0,blank,blank,16
F5,0.07769999653,45582.6,39.7,blank,blank,16
F5,0.07819999754,45857.1,39.0,blank,blank,16
F5,0.0781000033,46131.7,39.7,blank,blank,16
F5,0.0781000033,4393.1,39.4,blank,blank,16
F5,0.07829999924,46406.3,39.1,blank,blank,16
F5,0.07800000161000001,46680.9,39.7,blank,blank,16
F5,0.07819999754,46955.5,39.1,blank,blank,16
F5,0.07800000161000001,47230.1,39.7,blank,blank,16
F5,0.07869999856000001,47504.6,39.0,blank,blank,16
F5,0.0781000033,47779.2,39.6,blank,blank,16
F5,0.0773999989,48053.8,39.2,blank,blank,16
F5,0.07779999822,48328.4,39.6,blank,blank,16
F5,0.07760000229,48603.0,39.1,blank,blank,16
F5,0.0773999989,48877.6,39.7,blank,blank,16
F5,0.07819999754,4667.7,39.6,blank,blank,16
F5,0.07760000229,49152.1,39.1,blank,blank,16
F5,0.07789999992,49426.7,39.7,blank,blank,16
F5,0.07789999992,49701.3,39.1,blank,blank,16
F5,0.07829999924,49975.9,39.6,blank,blank,16
F5,0.07819999754,50250.5,39.2,blank,blank,16
F5,0.07829999924,50525.1,39.7,blank,blank,16
F5,0.07779999822,50799.7,39.1,blank,blank,16
F5,0.07840000092999999,51074.2,39.7,blank,blank,16
F5,0.07880000025,51348.8,39.1,blank,blank,16
F5,0.07769999653,51623.4,39.6,blank,blank,16
F5,0.07760000229,4942.3,39.6,blank,blank,16
F5,0.07760000229,51898.0,39.2,blank,blank,16
F5,0.07729999721,52172.6,39.7,blank,blank,16
F5,0.07710000128,52447.2,39.0,blank,blank,16
F5,0.07660000026000001,52721.8,39.7,blank,blank,16
F5,0.07789999992,52996.4,39.0,blank,blank,16
F5,0.07789999992,53271.0,39.7,blank,blank,16
F5,0.07800000161000001,53545.6,39.1,blank,blank,16
F5,0.0775000006,53820.1,39.7,blank,blank,16
F5,0.07769999653,54094.7,39.0,blank,blank,16
F5,0.0775000006,54369.3,39.6,blank,blank,16
F5,0.07729999721,274.2,36.4,blank,blank,16
F5,0.0800999999,5216.8,39.1,blank,blank,16
F5,0.0781000033,54643.9,39.1,blank,blank,16
F5,0.07769999653,54918.5,39.5,blank,blank,16
F5,0.0781000033,55193.1,39.5,blank,blank,16
F5,0.07760000229,55467.7,39.2,blank,blank,16
F5,0.0775000006,55742.3,39.8,blank,blank,16
F5,0.07729999721,56016.9,39.2,blank,blank,16
F5,0.07779999822,56291.5,39.8,blank,blank,16
F5,0.07819999754,56566.0,39.1,blank,blank,16
F5,0.07779999822,56840.6,39.6,blank,blank,16
F5,0.0781000033,57115.2,39.1,blank,blank,16
F5,0.0781000033,5491.4,39.2,blank,blank,16
F5,0.07769999653,57389.8,39.5,blank,blank,16
F5,0.08309999853,5766.0,39.6,blank,blank,16
F5,0.07800000161000001,6040.6,39.5,blank,blank,16
F5,0.07710000128,6315.2,39.1,blank,blank,16
F5,0.07789999992,6589.8,39.6,blank,blank,16
F5,0.08690000325,6864.4,39.5,blank,blank,16
F5,0.07769999653,7139.0,39.0,blank,blank,16
F5,0.07819999754,7413.6,39.4,blank,blank,16
F5,0.0773999989,7688.2,39.7,blank,blank,16
F5,0.07729999721,548.8,39.4,blank,blank,16
F5,0.07779999822,7962.7,39.0,blank,blank,16
F5,0.07779999822,8237.3,39.5,blank,blank,16
F5,0.07760000229,8511.9,39.7,blank,blank,16
F5,0.07789999992,8786.5,39.1,blank,blank,16
F5,0.07760000229,9061.1,39.6,blank,blank,16
F5,0.0775000006,9335.7,39.2,blank,blank,16
F5,0.07800000161000001,9610.2,39.4,blank,blank,16
