well,od_600nm,time_s,temp_C,instrument,media,strain,replicate
B3,0.0773999989,45100.0,37.1,infinite,water,blank,0
B3,0.0781000033,45502.7,37.1,infinite,water,blank,0
B3,0.07779999822,45905.4,37.6,infinite,water,blank,0
B3,0.07769999653,46308.1,37.1,infinite,water,blank,0
B3,0.07800000161000001,46710.8,37.4,infinite,water,blank,0
B3,0.07819999754,47113.5,37.5,infinite,water,blank,0
B3,0.07760000229,47516.1,36.9,infinite,water,blank,0
B3,0.07800000161000001,4429.1,37.4,infinite,water,blank,0
B3,0.07800000161000001,47918.8,37.6,infinite,water,blank,0
B3,0.07760000229,48321.5,37.0,infinite,water,blank,0
B3,0.07840000092999999,48724.2,37.4,infinite,water,blank,0
B3,0.07769999653,49126.8,37.0,infinite,water,blank,0
B3,0.07800000161000001,49529.5,37.6,infinite,water,blank,0
B3,0.07779999822,49932.2,37.0,infinite,water,blank,0
B3,0.07869999856000001,50334.9,37.5,infinite,water,blank,0
B3,0.07789999992,50737.6,37.0,infinite,water,blank,0
B3,0.07819999754,51140.3,37.3,infinite,water,blank,0
B3,0.07779999822,51542.9,37.5,infinite,water,blank,0
B3,0.0773999989,4831.8,37.6,infinite,water,blank,0
B3,0.07779999822,51945.6,37.0,infinite,water,blank,0
B3,0.07779999822,52348.3,37.6,infinite,water,blank,0
B3,0.07869999856000001,52751.0,37.0,infinite,water,blank,0
B3,0.07789999992,53153.7,37.6,infinite,water,blank,0
B3,0.07840000092999999,53556.4,37.0,infinite,water,blank,0
B3,0.0775000006,53959.0,37.6,infinite,water,blank,0
B3,0.07850000262,54361.7,37.0,infinite,water,blank,0
B3,0.07769999653,54764.4,37.6,infinite,water,blank,0
B3,0.0781000033,55167.1,37.1,infinite,water,blank,0
B3,0.07789999992,55569.8,37.6,infinite,water,blank,0
B3,0.07819999754,5234.5,37.6,infinite,water,blank,0
B3,0.07760000229,55972.4,37.0,infinite,water,blank,0
B3,0.07779999822,56375.1,37.6,infinite,water,blank,0
B3,0.07789999992,56777.8,37.0,infinite,water,blank,0
B3,0.07779999822,57180.5,37.6,infinite,water,blank,0
B3,0.0781000033,57583.2,37.0,infinite,water,blank,0
B3,0.07800000161000001,57985.9,37.4,infinite,water,blank,0
B3,0.07819999754,58388.5,37.3,infinite,water,blank,0
B3,0.07880000025,5637.2,37.3,infinite,water,blank,0
B3,0.0781000033,6039.9,37.0,infinite,water,blank,0
B3,0.07829999924,6442.6,37.3,infinite,water,blank,0
B3,0.07829999924,6845.2,37.6,infinite,water,blank,0
B3,0.07779999822,7247.9,37.6,infinite,water,blank,0
B3,0.07729999721,402.3,37.2,infinite,water,blank,0
B3,0.07829999924,7650.6,36.9,infinite,water,blank,0
B3,0.0781000033,8053.3,37.5,infinite,water,blank,0
B3,0.07789999992,8456.0,37.6,infinite,water,blank,0
B3,0.0781000033,8858.6,36.9,infinite,water,blank,0
B3,0.07769999653,9261.3,37.5,infinite,water,blank,0
B3,0.07729999721,9664.0,37.1,infinite,water,blank,0
B3,0.07779999822,10066.7,37.3,infinite,water,blank,0
B3,0.07819999754,10469.3,37.3,infinite,water,blank,0
B3,0.07800000161000001,10872.0,37.2,infinite,water,blank,0
B3,0.07819999754,11274.7,37.4,infinite,water,blank,0
B3,0.07769999653,805.0,37.3,infinite,water,blank,0
B3,0.07760000229,11677.4,37.1,infinite,water,blank,0
B3,0.07779999822,12080.1,37.7,infinite,water,blank,0
B3,0.07850000262,12482.8,37.1,infinite,water,blank,0
B3,0.07789999992,12885.4,37.6,infinite,water,blank,0
B3,0.0781000033,13288.1,37.1,infinite,water,blank,0
B3,0.07779999822,13690.8,37.7,infinite,water,blank,0
B3,0.07769999653,14093.5,37.3,infinite,water,blank,0
B3,0.07769999653,14496.2,37.4,infinite,water,blank,0
B3,0.07779999822,14898.9,36.9,infinite,water,blank,0
B3,0.07779999822,15301.5,37.6,infinite,water,blank,0
B3,0.07760000229,1207.7,37.0,infinite,water,blank,0
B3,0.07829999924,15704.2,37.0,infinite,water,blank,0
B3,0.07840000092999999,16106.9,37.5,infinite,water,blank,0
B3,0.07800000161000001,16509.6,37.2,infinite,water,blank,0
B3,0.07819999754,16912.3,37.6,infinite,water,blank,0
B3,0.0773999989,17314.9,37.1,infinite,water,blank,0
B3,0.0781000033,17717.6,37.6,infinite,water,blank,0
B3,0.0781000033,18120.3,37.2,infinite,water,blank,0
B3,0.07829999924,18523.0,37.6,infinite,water,blank,0
B3,0.07869999856000001,18925.7,37.2,infinite,water,blank,0
B3,0.07800000161000001,19328.3,37.5,infinite,water,blank,0
B3,0.07819999754,1610.4,37.2,infinite,water,blank,0
B3,0.07800000161000001,19731.0,37.1,infinite,water,blank,0
B3,0.07850000262,20133.7,37.5,infinite,water,blank,0
B3,0.07850000262,20536.4,37.3,infinite,water,blank,0
B3,0.0781000033,20939.1,37.3,infinite,water,blank,0
B3,0.07769999653,21341.7,37.5,infinite,water,blank,0
B3,0.0781000033,21744.4,37.4,infinite,water,blank,0
B3,0.0781000033,22147.1,37.3,infinite,water,blank,0
B3,0.07779999822,22549.8,37.6,infinite,water,blank,0
B3,0.07800000161000001,22952.5,37.2,infinite,water,blank,0
B3,0.0781000033,23355.1,37.6,infinite,water,blank,0
B3,0.07819999754,2013.1,37.0,infinite,water,blank,0
B3,0.07779999822,23758.0,37.0,infinite,water,blank,0
B3,0.07819999754,24160.7,37.6,infinite,water,blank,0
B3,0.0773999989,24563.3,37.2,infinite,water,blank,0
B3,0.07800000161000001,24966.0,37.5,infinite,water,blank,0
B3,0.07850000262,25368.7,37.1,infinite,water,blank,0
B3,0.0775000006,25771.4,37.6,infinite,water,blank,0
B3,0.07760000229,26174.1,36.9,infinite,water,blank,0
B3,0.07789999992,26576.7,37.6,infinite,water,blank,0
B3,0.07769999653,26979.4,36.9,infinite,water,blank,0
B3,0.07769999653,27382.1,37.6,infinite,water,blank,0
B3,0.07789999992,2415.7,37.5,infinite,water,blank,0
B3,0.07829999924,27784.8,36.9,infinite,water,blank,0
B3,0.07800000161000001,28187.5,37.6,infinite,water,blank,0
B3,0.07800000161000001,28590.1,37.0,infinite,water,blank,0
B3,0.07779999822,28992.8,37.6,infinite,water,blank,0
B3,0.0781000033,29395.5,37.1,infinite,water,blank,0
B3,0.07769999653,29798.2,37.4,infinite,water,blank,0
B3,0.07779999822,30200.9,37.2,infinite,water,blank,0
B3,0.0781000033,30603.5,37.4,infinite,water,blank,0
B3,0.07760000229,31006.2,37.5,infinite,water,blank,0
B3,0.07800000161000001,31408.9,36.9,infinite,water,blank,0
B3,0.07829999924,2818.4,37.3,infinite,water,blank,0
B3,0.07819999754,31811.6,37.4,infinite,water,blank,0
B3,0.0773999989,32214.3,37.5,infinite,water,blank,0
B3,0.07769999653,32616.9,36.9,infinite,water,blank,0
B3,0.07789999992,33019.6,37.5,infinite,water,blank,0
B3,0.07760000229,33422.3,37.6,infinite,water,blank,0
B3,0.07819999754,33825.0,37.0,infinite,water,blank,0
B3,0.07819999754,34227.7,37.2,infinite,water,blank,0
B3,0.07840000092999999,34630.4,37.6,infinite,water,blank,0
B3,0.07769999653,35033.0,37.4,infinite,water,blank,0
B3,0.07800000161000001,35435.7,37.0,infinite,water,blank,0
B3,0.07779999822,3221.1,37.2,infinite,water,blank,0
B3,0.0781000033,35838.4,37.4,infinite,water,blank,0
B3,0.07850000262,36241.1,37.6,infinite,water,blank,0
B3,0.07789999992,36643.8,37.2,infinite,water,blank,0
B3,0.07800000161000001,37046.4,36.9,infinite,water,blank,0
B3,0.07769999653,37449.1,37.3,infinite,water,blank,0
B3,0.07840000092999999,37851.8,37.5,infinite,water,blank,0
B3,0.0775000006,38254.5,37.2,infinite,water,blank,0
B3,0.07760000229,38657.1,37.3,infinite,water,blank,0
B3,0.07819999754,39059.8,37.6,infinite,water,blank,0
B3,0.07840000092999999,39462.5,37.2,infinite,water,blank,0
B4,0.07880000025,0.0,36.5,infinite,water,blank,0
B4,0.07959999889,3623.8,37.2,infinite,water,blank,0
B4,0.07959999889,39865.2,37.4,infinite,water,blank,0
B4,0.07970000058,40267.9,37.3,infinite,water,blank,0
B4,0.07980000227999999,40670.6,36.9,infinite,water,blank,0
B4,0.07940000296000001,41073.2,37.5,infinite,water,blank,0
B4,0.07980000227999999,41475.9,37.5,infinite,water,blank,0
B4,0.07999999821,41878.6,37.0,infinite,water,blank,0
B4,0.07949999719999999,42281.3,37.5,infinite,water,blank,0
B4,0.07989999652,42684.0,37.4,infinite,water,blank,0
B4,0.07930000126,43086.6,37.1,infinite,water,blank,0
B4,0.07959999889,43489.3,37.5,infinite,water,blank,0
B4,0.08070000261,4026.5,37.2,infinite,water,blank,0
B4,0.07959999889,43892.0,37.1,infinite,water,blank,0
B4,0.07999999821,44294.7,37.3,infinite,water,blank,0
B4,0.07909999788,44697.4,37.6,infinite,water,blank,0
B4,0.07900000364,45100.0,37.1,infinite,water,blank,0
B4,0.07980000227999999,45502.7,37.1,infinite,water,blank,0
B4,0.07980000227999999,45905.4,37.6,infinite,water,blank,0
B4,0.07999999821,46308.1,37.1,infinite,water,blank,0
B4,0.0802000016,46710.8,37.4,infinite,water,blank,0
B4,0.0802000016,47113.5,37.5,infinite,water,blank,0
B4,0.07940000296000001,47516.1,36.9,infinite,water,blank,0
B4,0.07959999889,4429.1,37.4,infinite,water,blank,0
B4,0.07949999719999999,47918.8,37.6,infinite,water,blank,0
B4,0.0800999999,48321.5,37.0,infinite,water,blank,0
B4,0.07930000126,48724.2,37.4,infinite,water,blank,0
B4,0.07970000058,49126.8,37.0,infinite,water,blank,0
B4,0.07959999889,49529.5,37.6,infinite,water,blank,0
B4,0.07980000227999999,49932.2,37.0,infinite,water,blank,0
B4,0.07949999719999999,50334.9,37.5,infinite,water,blank,0
B4,0.07949999719999999,50737.6,37.0,infinite,water,blank,0
B4,0.08030000329,51140.3,37.3,infinite,water,blank,0
B4,0.07890000194,51542.9,37.5,infinite,water,blank,0
B4,0.07940000296000001,4831.8,37.6,infinite,water,blank,0
B4,0.07959999889,51945.6,37.0,infinite,water,blank,0
B4,0.07959999889,52348.3,37.6,infinite,water,blank,0
B4,0.08030000329,52751.0,37.0,infinite,water,blank,0
B4,0.07930000126,53153.7,37.6,infinite,water,blank,0
B4,0.07989999652,53556.4,37.0,infinite,water,blank,0
B4,0.07959999889,53959.0,37.6,infinite,water,blank,0
B4,0.08030000329,54361.7,37.0,infinite,water,blank,0
B4,0.07930000126,54764.4,37.6,infinite,water,blank,0
B4,0.07900000364,55167.1,37.1,infinite,water,blank,0
B4,0.0800999999,55569.8,37.6,infinite,water,blank,0
B4,0.08039999752999999,5234.5,37.6,infinite,water,blank,0
B4,0.07900000364,55972.4,37.0,infinite,water,blank,0
B4,0.07890000194,56375.1,37.6,infinite,water,blank,0
B4,0.07919999957,56777.8,37.0,infinite,water,blank,0
B4,0.07980000227999999,57180.5,37.6,infinite,water,blank,0
B4,0.07980000227999999,57583.2,37.0,infinite,water,blank,0
B4,0.07919999957,57985.9,37.4,infinite,water,blank,0
B4,0.07970000058,58388.5,37.3,infinite,water,blank,0
B4,0.08100000024000001,5637.2,37.3,infinite,water,blank,0
B4,0.07940000296000001,6039.9,37.0,infinite,water,blank,0
B4,0.07930000126,6442.6,37.3,infinite,water,blank,0
B4,0.08100000024000001,6845.2,37.6,infinite,water,blank,0
B4,0.07940000296000001,7247.9,37.6,infinite,water,blank,0
B4,0.07819999754,402.3,37.2,infinite,water,blank,0
B4,0.07989999652,7650.6,36.9,infinite,water,blank,0
B4,0.0800999999,8053.3,37.5,infinite,water,blank,0
B4,0.07959999889,8456.0,37.6,infinite,water,blank,0
B4,0.07989999652,8858.6,36.9,infinite,water,blank,0
B4,0.07999999821,9261.3,37.5,infinite,water,blank,0
B4,0.07980000227999999,9664.0,37.1,infinite,water,blank,0
B4,0.07959999889,10066.7,37.3,infinite,water,blank,0
B4,0.07970000058,10469.3,37.3,infinite,water,blank,0
B4,0.07970000058,10872.0,37.2,infinite,water,blank,0
B4,0.07980000227999999,11274.7,37.4,infinite,water,blank,0
B4,0.07970000058,805.0,37.3,infinite,water,blank,0
B4,0.07949999719999999,11677.4,37.1,infinite,water,blank,0
B4,0.0802000016,12080.1,37.7,infinite,water,blank,0
B4,0.07989999652,12482.8,37.1,infinite,water,blank,0
B4,0.07980000227999999,12885.4,37.6,infinite,water,blank,0
B4,0.0800999999,13288.1,37.1,infinite,water,blank,0
B4,0.07970000058,13690.8,37.7,infinite,water,blank,0
B4,0.07930000126,14093.5,37.3,infinite,water,blank,0
B4,0.07919999957,14496.2,37.4,infinite,water,blank,0
B4,0.07970000058,14898.9,36.9,infinite,water,blank,0
B4,0.07989999652,15301.5,37.6,infinite,water,blank,0
B4,0.0802000016,1207.7,37.0,infinite,water,blank,0
B4,0.0800999999,15704.2,37.0,infinite,water,blank,0
B4,0.07959999889,16106.9,37.5,infinite,water,blank,0
B4,0.07989999652,16509.6,37.2,infinite,water,blank,0
B4,0.07980000227999999,16912.3,37.6,infinite,water,blank,0
B4,0.07989999652,17314.9,37.1,infinite,water,blank,0
B4,0.07970000058,17717.6,37.6,infinite,water,blank,0
B4,0.07989999652,18120.3,37.2,infinite,water,blank,0
B4,0.0800999999,18523.0,37.6,infinite,water,blank,0
B4,0.08030000329,18925.7,37.2,infinite,water,blank,0
B4,0.07980000227999999,19328.3,37.5,infinite,water,blank,0
B4,0.08100000024000001,1610.4,37.2,infinite,water,blank,0
B4,0.0800999999,19731.0,37.1,infinite,water,blank,0
B4,0.08049999923,20133.7,37.5,infinite,water,blank,0
B4,0.07989999652,20536.4,37.3,infinite,water,blank,0
B4,0.07959999889,20939.1,37.3,infinite,water,blank,0
B4,0.07980000227999999,21341.7,37.5,infinite,water,blank,0
B4,0.07919999957,21744.4,37.4,infinite,water,blank,0
B4,0.0800999999,22147.1,37.3,infinite,water,blank,0
B4,0.07880000025,22549.8,37.6,infinite,water,blank,0
B4,0.07989999652,22952.5,37.2,infinite,water,blank,0
B4,0.07970000058,23355.1,37.6,infinite,water,blank,0
B4,0.08049999923,2013.1,37.0,infinite,water,blank,0
B4,0.07909999788,23758.0,37.0,infinite,water,blank,0
B4,0.08049999923,24160.7,37.6,infinite,water,blank,0
B4,0.07900000364,24563.3,37.2,infinite,water,blank,0
B4,0.0802000016,24966.0,37.5,infinite,water,blank,0
B4,0.07959999889,25368.7,37.1,infinite,water,blank,0
B4,0.07989999652,25771.4,37.6,infinite,water,blank,0
B4,0.07959999889,26174.1,36.9,infinite,water,blank,0
B4,0.07909999788,26576.7,37.6,infinite,water,blank,0
B4,0.07949999719999999,26979.4,36.9,infinite,water,blank,0
B4,0.07900000364,27382.1,37.6,infinite,water,blank,0
B4,0.07989999652,2415.7,37.5,infinite,water,blank,0
B4,0.07989999652,27784.8,36.9,infinite,water,blank,0
B4,0.07900000364,28187.5,37.6,infinite,water,blank,0
B4,0.07880000025,28590.1,37.0,infinite,water,blank,0
B4,0.07909999788,28992.8,37.6,infinite,water,blank,0
B4,0.07940000296000001,29395.5,37.1,infinite,water,blank,0
B4,0.07900000364,29798.2,37.4,infinite,water,blank,0
B4,0.07989999652,30200.9,37.2,infinite,water,blank,0
B4,0.07930000126,30603.5,37.4,infinite,water,blank,0
B4,0.07940000296000001,31006.2,37.5,infinite,water,blank,0
B4,0.07989999652,31408.9,36.9,infinite,water,blank,0
B4,0.07989999652,2818.4,37.3,infinite,water,blank,0
B4,0.07959999889,31811.6,37.4,infinite,water,blank,0
B4,0.07980000227999999,32214.3,37.5,infinite,water,blank,0
B4,0.07900000364,32616.9,36.9,infinite,water,blank,0
B4,0.0802000016,33019.6,37.5,infinite,water,blank,0
B4,0.07989999652,33422.3,37.6,infinite,water,blank,0
B4,0.07989999652,33825.0,37.0,infinite,water,blank,0
B4,0.07989999652,34227.7,37.2,infinite,water,blank,0
B4,0.08039999752999999,34630.4,37.6,infinite,water,blank,0
B4,0.07930000126,35033.0,37.4,infinite,water,blank,0
B4,0.0800999999,35435.7,37.0,infinite,water,blank,0
B4,0.07959999889,3221.1,37.2,infinite,water,blank,0
B4,0.07970000058,35838.4,37.4,infinite,water,blank,0
B4,0.08039999752999999,36241.1,37.6,infinite,water,blank,0
B4,0.07999999821,36643.8,37.2,infinite,water,blank,0
B4,0.08060000092,37046.4,36.9,infinite,water,blank,0
B4,0.07930000126,37449.1,37.3,infinite,water,blank,0
B4,0.0800999999,37851.8,37.5,infinite,water,blank,0
B4,0.07940000296000001,38254.5,37.2,infinite,water,blank,0
B4,0.07949999719999999,38657.1,37.3,infinite,water,blank,0
B4,0.0802000016,39059.8,37.6,infinite,water,blank,0
B4,0.07989999652,39462.5,37.2,infinite,water,blank,0
B5,0.07720000297,0.0,36.5,infinite,water,blank,0
B5,0.07840000092999999,3623.8,37.2,infinite,water,blank,0
B5,0.07789999992,39865.2,37.4,infinite,water,blank,0
B5,0.07819999754,40267.9,37.3,infinite,water,blank,0
B5,0.07900000364,40670.6,36.9,infinite,water,blank,0
B5,0.07890000194,41073.2,37.5,infinite,water,blank,0
B5,0.07840000092999999,41475.9,37.5,infinite,water,blank,0
B5,0.07859999686000001,41878.6,37.0,infinite,water,blank,0
B5,0.07829999924,42281.3,37.5,infinite,water,blank,0
B5,0.07829999924,42684.0,37.4,infinite,water,blank,0
B5,0.07829999924,43086.6,37.1,infinite,water,blank,0
B5,0.07829999924,43489.3,37.5,infinite,water,blank,0
B5,0.07900000364,4026.5,37.2,infinite,water,blank,0
B5,0.07819999754,43892.0,37.1,infinite,water,blank,0
B5,0.0781000033,44294.7,37.3,infinite,water,blank,0
B5,0.07800000161000001,44697.4,37.6,infinite,water,blank,0
B5,0.07769999653,45100.0,37.1,infinite,water,blank,0
B5,0.07789999992,45502.7,37.1,infinite,water,blank,0
B5,0.0781000033,45905.4,37.6,infinite,water,blank,0
B5,0.07880000025,46308.1,37.1,infinite,water,blank,0
B5,0.07779999822,46710.8,37.4,infinite,water,blank,0
B5,0.07869999856000001,47113.5,37.5,infinite,water,blank,0
B5,0.07769999653,47516.1,36.9,infinite,water,blank,0
B5,0.07909999788,4429.1,37.4,infinite,water,blank,0
B5,0.07789999992,47918.8,37.6,infinite,water,blank,0
B5,0.07850000262,48321.5,37.0,infinite,water,blank,0
B5,0.07829999924,48724.2,37.4,infinite,water,blank,0
B5,0.07819999754,49126.8,37.0,infinite,water,blank,0
B5,0.07850000262,49529.5,37.6,infinite,water,blank,0
B5,0.07859999686000001,49932.2,37.0,infinite,water,blank,0
B5,0.07829999924,50334.9,37.5,infinite,water,blank,0
B5,0.0781000033,50737.6,37.0,infinite,water,blank,0
B5,0.07919999957,51140.3,37.3,infinite,water,blank,0
B5,0.0775000006,51542.9,37.5,infinite,water,blank,0
B5,0.07769999653,4831.8,37.6,infinite,water,blank,0
B5,0.07880000025,51945.6,37.0,infinite,water,blank,0
B5,0.07819999754,52348.3,37.6,infinite,water,blank,0
B5,0.07869999856000001,52751.0,37.0,infinite,water,blank,0
B5,0.0781000033,53153.7,37.6,infinite,water,blank,0
B5,0.07840000092999999,53556.4,37.0,infinite,water,blank,0
B5,0.0781000033,53959.0,37.6,infinite,water,blank,0
B5,0.07869999856000001,54361.7,37.0,infinite,water,blank,0
B5,0.07840000092999999,54764.4,37.6,infinite,water,blank,0
B5,0.0781000033,55167.1,37.1,infinite,water,blank,0
B5,0.07829999924,55569.8,37.6,infinite,water,blank,0
B5,0.0781000033,5234.5,37.6,infinite,water,blank,0
B5,0.07789999992,55972.4,37.0,infinite,water,blank,0
B5,0.07800000161000001,56375.1,37.6,infinite,water,blank,0
B5,0.07819999754,56777.8,37.0,infinite,water,blank,0
B5,0.07859999686000001,57180.5,37.6,infinite,water,blank,0
B5,0.07850000262,57583.2,37.0,infinite,water,blank,0
B5,0.07840000092999999,57985.9,37.4,infinite,water,blank,0
B5,0.07859999686000001,58388.5,37.3,infinite,water,blank,0
B5,0.07919999957,5637.2,37.3,infinite,water,blank,0
B5,0.07840000092999999,6039.9,37.0,infinite,water,blank,0
B5,0.07859999686000001,6442.6,37.3,infinite,water,blank,0
B5,0.07909999788,6845.2,37.6,infinite,water,blank,0
B5,0.0781000033,7247.9,37.6,infinite,water,blank,0
B5,0.07720000297,402.3,37.2,infinite,water,blank,0
B5,0.07869999856000001,7650.6,36.9,infinite,water,blank,0
B5,0.07859999686000001,8053.3,37.5,infinite,water,blank,0
B5,0.07819999754,8456.0,37.6,infinite,water,blank,0
B5,0.07819999754,8858.6,36.9,infinite,water,blank,0
B5,0.07900000364,9261.3,37.5,infinite,water,blank,0
B5,0.0781000033,9664.0,37.1,infinite,water,blank,0
B5,0.07890000194,10066.7,37.3,infinite,water,blank,0
B5,0.07829999924,10469.3,37.3,infinite,water,blank,0
B5,0.0781000033,10872.0,37.2,infinite,water,blank,0
B5,0.07909999788,11274.7,37.4,infinite,water,blank,0
B5,0.0775000006,805.0,37.3,infinite,water,blank,0
B5,0.07840000092999999,11677.4,37.1,infinite,water,blank,0
B5,0.07880000025,12080.1,37.7,infinite,water,blank,0
B5,0.07930000126,12482.8,37.1,infinite,water,blank,0
B5,0.07840000092999999,12885.4,37.6,infinite,water,blank,0
B5,0.07850000262,13288.1,37.1,infinite,water,blank,0
B5,0.07850000262,13690.8,37.7,infinite,water,blank,0
B5,0.0781000033,14093.5,37.3,infinite,water,blank,0
B5,0.07800000161000001,14496.2,37.4,infinite,water,blank,0
B5,0.07829999924,14898.9,36.9,infinite,water,blank,0
B5,0.07880000025,15301.5,37.6,infinite,water,blank,0
B5,0.07829999924,1207.7,37.0,infinite,water,blank,0
B5,0.07880000025,15704.2,37.0,infinite,water,blank,0
B5,0.0781000033,16106.9,37.5,infinite,water,blank,0
B5,0.07840000092999999,16509.6,37.2,infinite,water,blank,0
B5,0.07890000194,16912.3,37.6,infinite,water,blank,0
B5,0.07819999754,17314.9,37.1,infinite,water,blank,0
B5,0.07890000194,17717.6,37.6,infinite,water,blank,0
B5,0.07850000262,18120.3,37.2,infinite,water,blank,0
B5,0.07869999856000001,18523.0,37.6,infinite,water,blank,0
B5,0.07859999686000001,18925.7,37.2,infinite,water,blank,0
B5,0.07850000262,19328.3,37.5,infinite,water,blank,0
B5,0.07859999686000001,1610.4,37.2,infinite,water,blank,0
B5,0.07850000262,19731.0,37.1,infinite,water,blank,0
B5,0.07890000194,20133.7,37.5,infinite,water,blank,0
B5,0.07880000025,20536.4,37.3,infinite,water,blank,0
